system:index,AREASYMBOL,FA_30_max,FA_30_mean,FA_60_max,FA_60_mean,Fail_Type,MUKEY,MUSYM,Note,Notes,Shape_Leng,Structure_,Type,aspectD_60,aspectU_60,berm_angle,berm_elev,channel_1000m,channel_100m,channel_10m,channel_200m,channel_500m,channel_700m,compare,convD_60,convU_60,id,landform,latitude,longitude,other_dist,other_elev,road_dist,saviD_60,saviU_60,savi_background,slopeD_100,slopeD_200,slopeD_60,slopeU_100,slopeU_200,slopeU_60,slope_100,slope_200,surf_clayD_60,surf_clayU_60,surf_clay_background,surf_claybg,surf_sandD_60,surf_sandU_60,surf_sand_background,surf_sandbg,surfsocD_60,surfsocU_60,surfsoc_background,surfsocbg,zD_60,zU_60,.geo,MapUnitName,SlopeClass,Landform,ParentMaterial,TypicalProfile,Texture,claytotal_r,sandtotal_r,silttotal_r,Condition,effect,effect_percent,Berm_Length_Class,Slope_Class,Soil_Development,effective,Effective,High_Clay,Intact,proximity,savi_backg,surfclayD_,surfclayU_,surfclay_b,surfclaybg,surfsandD_,surfsandU_,surfsand_b,surfsandbg,surfsocD_6,surfsocU_6,surfsoc_ba,geo,AOI,effect_per,MapUnitNam,Landform_1,ParentMate,TypicalPro,GroupedLan,GroupedPar,GroupedSoi,Berm_Lengt,Slope_Clas,Direction
000000000000000001bb,AZ669,234.0,38.56321207961565,5196.0,133.1656284033979,Intact,53817,35,TCD,,34.3267153368,,Berm,-138.52977386686948,149.49337768554693,-79.0672789206399,991.698486328125,1.0,0.161609788976296,0.0170866406394449,0.3135600879703549,0.6863885191952227,0.9622368997006806,1,-1.0049998827900295,-1.0746191301820909,000000000000000001bb,0,31.93935541976912,-111.47588989775424,42625.98943313698,991.2999877929688,9.198336691390656,0.1456462919147614,0.1512797350061209,0.1433424368002752,-1.3539117102070577,-0.9710947672526232,1.1475118001302085,1.3539117102070577,0.9710947672526232,0.1666514078776041,1.3539117102070577,0.9710947672526232,22.0,22.0,21.758031264989203,22.0,52.0,52.0,53.7103132878567,52.0,1.0,1.0,1.0,1.0,990.6830055930398,991.4889591298204,"{""type"":""LineString"",""coordinates"":[[-111.47589173240054,31.939206738557914],[-111.4759187057395,31.939345463738363],[-111.47583546467895,31.939498036676365]]}",,,Fan terraces,,A-Bw-C-2C,Sandy loam,12.0,68.0,20.0,Intact,0.03930059525364999,3.930059525364999,Short (≤ 50 m),Shallow (≤ 2%),B horizon,False,No vegetation response,False,True,Upland,0.147217129569547,22.0,22.0,21.844096912123497,22.0,52.0,52.0,53.63873740825923,52.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.47589173240054,31.939206738557914],[-111.4759187057395,31.939345463738363],[-111.47583546467895,31.939498036676365]]}",AOI2,8.000719987374977,"Hayhook sandy loam, 1 to 5 percent slopes",Fan remnants,Alluvium derived from granite,A-Bw-C-2C,Fan terraces,In situ bedrock-derived alluvium and/or colluvium and/or residuum,No Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),perpendicular
000000000000000001bd,AZ669,12155.0,799.0139114624945,12200.0,615.6154294358228,Intact,53820,36,TCD,,154.743070332,,Berm,-112.99313354492186,89.99999999999989,-86.96483148664963,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2465887269219685,0.0183141030757743,000000000000000001bd,0,31.932878555275693,-111.414706781743,42627.465314675304,884.5969848632811,71.8436803365256,0.1252126773919405,0.1272177103892742,0.1174129006190473,-3.803034095254702,-3.678634559504871,2.4464038688533187,3.803034095254702,3.678634559504871,1.539718021791903,3.803034095254702,3.678634559504871,25.74379931024708,25.206169981575105,25.802040712130875,25.403646434341095,49.60244720555584,50.793830018424906,49.792542080786625,50.438495268866845,1.0,1.0,1.0,1.0,883.1483359507316,884.433489631204,"{""type"":""LineString"",""coordinates"":[[-111.41489900805263,31.933477946107445],[-111.414719981086,31.93337105186968],[-111.41459751283496,31.932995275560234],[-111.41461749286303,31.932766817698162],[-111.41472109076837,31.93244852109771],[-111.41496194413673,31.93229099444013]]}",,,Fan terraces,,"A-Bw-C-2C, A-2Btb-2Btkb-Bk",Sandy loam,12.5,67.9,19.6,Intact,0.017076769134927915,1.7076769134927914,Long (> 50 m),Steep (> 2%),B horizon,False,No vegetation response,False,True,Upland,0.118402775006964,25.74379931024708,25.206169981575105,25.903749546758583,25.40364643434109,49.60244720555584,50.793830018424906,49.59735208687701,50.438495268866845,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.41489900805263,31.933477946107445],[-111.414719981086,31.93337105186968],[-111.41459751283496,31.932995275560234],[-111.41461749286303,31.932766817698162],[-111.41472109076837,31.93244852109771],[-111.41496194413",AOI2,0.646155547785252,"Hayhook-Sahuarita complex, 1 to 5 percent slopes",Fan terraces,"Alluvium derived from granite, Mixed alluvium","A-Bw-C-2C, A-Bk-2Btkb-2Btb",Fan terraces,Mixed alluvium,Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
000000000000000001be,AZ669,198951.0,21749.616795580107,199008.0,13571.122769937045,Intact,53807,30,TCD,,28.7555193763,,Berm,90.0,119.50140380859376,7.4892567651774575,864.6105211481428,1.0,0.1531241489541665,0.0168240619436199,0.3918304151548554,0.9171116443172712,1.0,0,8.233163124665143,0.5406463209250566,000000000000000001be,1,31.92902136104179,-111.39617708173267,67.1452975352853,864.4739990234375,542.7320332973179,0.1611142580416421,0.3317539345339553,0.1186161845310108,-2.0081101101421837,-1.992625156903216,0.8036988235572078,2.0081101101421837,1.992625156903216,0.8134686869806275,2.0081101101421837,1.992625156903216,26.0,26.0,24.939725977516503,26.0,49.0,49.0,49.736616920027295,49.0,1.0,1.0,1.0,1.0,863.6950805276044,864.1136958585879,"{""type"":""LineString"",""coordinates"":[[-111.39632682355645,31.929041046271585],[-111.39602733997305,31.929001675636343]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,1.4385867929152742,143.85867929152744,Short (≤ 50 m),Steep (> 2%),No B horizon,True,Vegetation response,False,True,Flood plain,0.114695948151386,26.0,26.0,24.923853895232305,26.0,49.0,49.0,49.93863573517631,49.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.39632682355645,31.929041046271585],[-111.39602733997305,31.929001675636343]]}",AOI2,147.71313133667988,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Steep (> 2%),perpendicular
000000000000000001bf,AZ669,198808.0,27987.280827304177,198841.0,15656.337009513894,Intact,53807,30,TCD,,23.5688496883,,Berm,119.50140380859376,-130.3217369388312,2.8722014485193794,865.1060180664062,1.0,0.1365972154890712,0.0178191928429736,0.3495322025133797,0.9021141074724438,1.0,0,1.4892690034048972,0.1977873119903687,000000000000000001bf,1,31.92836741593873,-111.39621366085848,66.63952947791638,864.7310180664062,547.3334177656246,0.3261789524327794,0.3591000412647033,0.1166810133510092,-1.550607523043368,-1.6144233196812934,0.7554038377204128,1.550607523043368,1.6144233196812934,0.3810402281936831,1.550607523043368,1.6144233196812934,26.0,26.0,24.792624562488506,26.0,49.0,49.0,49.66110163369667,49.0,1.0,1.0,1.0,1.0,864.1139191546242,864.4744007726421,"{""type"":""LineString"",""coordinates"":[[-111.39633971436272,31.9283737401575],[-111.3960876073716,31.928361091595484]]}","Glendale silt loam, 0 to 3 percent slopes",low,Stream terraces,Mixed alluvium,A-C,Silt loam,20.0,11.4,68.6,Intact,0.2821460654690069,28.21460654690069,Short (≤ 50 m),Shallow (≤ 2%),No B horizon,True,Vegetation response,False,True,Flood plain,0.115763453039071,26.0,26.0,24.931006231230047,26.0,49.0,49.0,49.79685773386609,49.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.39633971436272,31.9283737401575],[-111.3960876073716,31.928361091595484]]}",AOI2,24.150035923358256,"Glendale silt loam, 0 to 3 percent slopes",Stream terraces,Mixed alluvium,A-C,Stream terraces,Mixed alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),perpendicular
000000000000000001c2,AZ669,392.0,56.88389139949469,4323.0,140.66778018126558,Intact,53793,27,TCD,,108.549458451,,Berm,30.501617431640625,-16.411880493164062,-53.71518918286964,1015.5712090087188,0.0089456136624898,0.0,0.0,0.0,0.0,0.0,1,1.0779888958109582,0.3408015091180977,000000000000000001c2,0,31.92089101810871,-111.48614504537534,106.39644086849653,1017.5654538755066,9.199249021314312,0.1339895017374041,0.1449995083095683,0.1469202537521263,-3.2367020424349,-3.328526761846718,1.18835313996802,3.2367020424349,3.328526761846718,1.2099516470073013,3.2367020424349,3.328526761846718,23.97487895186556,24.0,22.659572287625412,24.0,52.02512104813443,52.0,53.23312475180242,52.0,1.0,1.0,1.0308469632745028,1.0,1016.6167624025268,1018.0192092212748,"{""type"":""LineString"",""coordinates"":[[-111.48644876677095,31.920474445304453],[-111.4861986502287,31.92083814309131],[-111.48616738257873,31.92088304550672],[-111.48593249750178,31.92114816240261],[-111.4858388114711,31.92130526035883]]}","Diaspar sandy loam, 1 to 5 percent slopes",high,Fan terraces,Alluvium derived from granite and/or alluvium derived from schist,A-3BCt-Bt-2Bt,Sandy loam,11.5,65.7,22.8,Intact,0.07493865747563651,7.4938657475636505,Long (> 50 m),Steep (> 2%),B horizon,True,Vegetation response,False,True,Upland,0.147913572465102,23.97487895186556,24.0,22.756688767398217,24.0,52.02512104813443,52.0,53.20745890428727,52.0,1.0,1.0,1.042393645460034,"{""type"":""LineString"",""coordinates"":[[-111.48644876677095,31.920474445304453],[-111.4861986502287,31.92083814309131],[-111.48616738257873,31.92088304550672],[-111.48593249750178,31.92114816240261],[-111.4858388114711,31.92130526035883]]}",AOI2,9.19023138588649,"Diaspar sandy loam, 1 to 5 percent slopes",Fan terraces,Alluvium derived from granite and/or alluvium derived from schist,A-Bt-2Bt-3BCt,Fan terraces,In situ bedrock-derived alluvium and/or colluvium and/or residuum,Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
000000000000000001c3,AZ669,503.0,67.27513111888112,553.0,41.37910609725771,Intact,53793,27,TCD,,29.4736758808,,Berm,-180.0,-112.99528064336772,-73.14371622876375,1017.5654538755066,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.9195353493273224,0.1894274330405584,000000000000000001c3,0,31.92338452411311,-111.4813681947761,42629.62199168274,1013.0650024414062,137.9868817106574,0.1442336495257114,0.1743085497949311,0.1399089256495109,-3.6624819733376626,-3.626007080078125,1.2140498554407486,3.6624819733376626,3.626007080078125,2.2683715820314396,3.6624819733376626,3.626007080078125,22.996290113151552,22.0,22.59452197306862,22.0,53.0,53.0,53.62353516991401,53.0,1.0,1.0,1.0,1.0,1012.0690745295416,1013.5074764338256,"{""type"":""LineString"",""coordinates"":[[-111.48140691004289,31.92325674655488],[-111.48132947940168,31.92351230165959]]}","Diaspar sandy loam, 1 to 5 percent slopes",high,Fan terraces,Alluvium derived from granite and/or alluvium derived from schist,A-3BCt-Bt-2Bt,Sandy loam,11.5,65.7,22.8,Intact,0.21496055472944606,21.496055472944605,Short (≤ 50 m),Steep (> 2%),B horizon,True,Vegetation response,False,True,Upland,0.145287244310137,22.996290113151552,22.0,22.628569640305155,22.0,53.0,53.0,53.65127689664274,53.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.48140691004289,31.92325674655488],[-111.48132947940168,31.92351230165959]]}",AOI2,19.124535547175718,"Diaspar sandy loam, 1 to 5 percent slopes",Fan terraces,Alluvium derived from granite and/or alluvium derived from schist,A-Bt-2Bt-3BCt,Fan terraces,In situ bedrock-derived alluvium and/or colluvium and/or residuum,Bt and/or Bk horizon,Short (≤ 50 m),Steep (> 2%),perpendicular
000000000000000001c5,AZ669,1618.0,170.72937913759168,1627.0,116.16813505930992,Intact,53902,85,TCD,,78.2731247315,,Berm,-60.49147796630855,-89.99999999999991,-67.10191179635864,1062.0431560934146,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0260148618625707,0.2016507346671166,000000000000000001c5,0,31.90193151407193,-111.52990384695188,238.8027250050972,1058.2149658203125,18.400356521469565,0.1428956433581866,0.1922149840661062,0.1520916804279345,-3.7847288011003,-3.903033910827275,2.4892705319587094,3.7847288011003,3.903033910827275,1.571934356048056,3.7847288011003,3.903033910827275,23.0,23.0,22.412601755498713,23.0,54.0,54.0,53.957723169647466,54.0,2.0,2.0,1.938394818259625,2.0,1056.7265215381317,1058.285611705465,"{""type"":""LineString"",""coordinates"":[[-111.53013100378142,31.901661125326413],[-111.529828128389,31.9019400414775],[-111.52977614713392,31.902029823693667],[-111.52981891221303,31.90216399368947],[-111.5298979360641,31.902212925251906]]}",,,Fan terraces,,A-Bt-C,Loam,25.0,38.5,36.5,Intact,0.32427375757274607,32.4273757572746,Long (> 50 m),Steep (> 2%),B horizon,True,Vegetation response,True,True,Upland,0.153766471002251,23.0,23.0,22.33342476830951,23.0,54.0,54.0,53.99857059053747,54.0,2.0,2.0,1.906218816713335,"{""type"":""LineString"",""coordinates"":[[-111.53013100378142,31.901661125326413],[-111.529828128389,31.9019400414775],[-111.52977614713392,31.902029823693667],[-111.52981891221303,31.90216399368947],[-111.5298979360641,31.902212925251906]]}",AOI2,32.582583280631916,"White House gravelly loam, 1 to 8 percent slopes",Fan terraces,Mixed alluvium,A-Bt-C,Fan terraces,Mixed alluvium,Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
000000000000000001c7,AZ669,121.0,26.295269683329384,1033.0,46.25583105943765,Intact,53902,85,TCD,,23.5550316125,,Berm,-49.66969299316406,-89.99999999999999,-51.23127713235411,1049.3426457731891,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5819458671764011,0.9859328616809312,000000000000000001c7,0,31.90012617813294,-111.52717463904268,103.7857384885734,1050.6910400390625,9.20026408935964,0.1341239138198224,0.1340458621079291,0.1518581616346363,-3.629595976934525,-3.8277587890625,1.2306043836804292,3.629595976934525,3.8277587890625,1.756853635739996,3.629595976934525,3.8277587890625,20.040062319163148,21.0,22.040820227809952,21.0,54.0,54.0,54.253335322668605,54.0,1.0400623191631426,2.0,1.8925964089389564,2.0,1049.9889969924754,1051.3556202038858,"{""type"":""LineString"",""coordinates"":[[-111.52724500718853,31.900038559806283],[-111.5271042707629,31.900213796420818]]}",,,Fan terraces,,A-Bt-C,Loam,25.0,38.5,36.5,Intact,-0.0005139777214021513,-0.05139777214021513,Short (≤ 50 m),Steep (> 2%),B horizon,False,No vegetation response,True,True,Upland,0.153776496322293,20.040062319163148,21.0,22.320920545557303,21.0,54.0,54.0,53.980991641308535,54.0,1.040062319163143,2.0,1.752901978569928,"{""type"":""LineString"",""coordinates"":[[-111.52724500718853,31.900038559806283],[-111.5271042707629,31.900213796420818]]}",AOI2,-3.370321217082343,"White House gravelly loam, 1 to 8 percent slopes",Fan terraces,Mixed alluvium,A-Bt-C,Fan terraces,Mixed alluvium,Bt and/or Bk horizon,Short (≤ 50 m),Steep (> 2%),perpendicular
000000000000000001c8,AZ669,62.0,11.730632137921,1463.0,58.40639692585896,Intact,53902,85,TCD,,29.4203692763,,Berm,-30.49578857421875,-105.80105590820314,-72.10429842602124,1050.8413063484347,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3828658528773744,0.5435445227787012,000000000000000001c8,0,31.89966872260431,-111.52625600691324,103.26885203259587,1049.3360595703125,9.200286064675964,0.1139050794807944,0.1433769188552673,0.1518853587677489,-3.5231084583008396,-3.6272237896502015,1.7230886710183313,3.5231084583008396,3.6272237896502015,0.850406135623037,3.5231084583008396,3.6272237896502015,20.0,20.0,22.25078542957783,20.0,54.0,54.0,53.96103143704645,54.0,1.0,1.0,1.7319210498437414,1.0,1048.3714335431075,1049.622767857143,"{""type"":""LineString"",""coordinates"":[[-111.52629727513147,31.899540920776662],[-111.52621473858038,31.899796524418637]]}",,,Fan terraces,,A-Bt-C,Loam,25.0,38.5,36.5,Intact,0.19404002870045498,19.4040028700455,Short (≤ 50 m),Steep (> 2%),B horizon,True,Vegetation response,True,True,Upland,0.152806183908177,20.0,20.0,22.1368753164572,20.0,54.0,54.0,54.10888445419591,54.0,1.0,1.0,1.83468454119946,"{""type"":""LineString"",""coordinates"":[[-111.52629727513147,31.899540920776662],[-111.52621473858038,31.899796524418637]]}",AOI2,13.976407778213687,"White House gravelly loam, 1 to 8 percent slopes",Fan terraces,Mixed alluvium,A-Bt-C,Fan terraces,Mixed alluvium,Bt and/or Bk horizon,Short (≤ 50 m),Steep (> 2%),perpendicular
000000000000000001c9,AZ669,6550.0,275.05189094107305,6562.0,240.93202335296985,Intact,53793,27,TCD,,117.033800607,,Berm,-49.673404036323944,-90.00000000000004,-41.08780465797639,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8807527668220436,0.578788283790964,000000000000000001c9,0,31.91251586154148,-111.52071592784756,42632.09531742091,1069.3077670634098,442.0625073435483,0.1530758567726569,0.1750948650841955,0.1567935975755625,-4.85608869194607,-4.593725430589188,2.8002999256451253,4.85608869194607,4.593725430589188,1.7792897914152186,4.85608869194607,4.593725430589188,20.90876113004287,20.336393118232287,21.696891700434584,20.67153067301965,55.09123886995712,55.6636068817677,54.529676764006325,55.32846932698033,2.0,2.0,1.9389310070178525,2.0,1068.070244940591,1069.8516938338105,"{""type"":""LineString"",""coordinates"":[[-111.52118741361362,31.91219519444422],[-111.52099874103823,31.91225418571522],[-111.52086299737987,31.91238909036799],[-111.52046043423152,31.91269078409509],[-111.52035149394824,31.91292410037834]]}","Diaspar sandy loam, 1 to 5 percent slopes",high,Fan terraces,Alluvium derived from granite and/or alluvium derived from schist,A-3BCt-Bt-2Bt,Sandy loam,11.5,65.7,22.8,Intact,0.1404330830595754,14.043308305957538,Long (> 50 m),Steep (> 2%),B horizon,True,Vegetation response,False,True,Upland,0.162595980565178,20.90876113004287,20.336393118232287,21.98154417407564,20.67153067301965,55.09123886995712,55.6636068817677,54.26334505142445,55.32846932698033,2.0,2.0,1.947557465004909,"{""type"":""LineString"",""coordinates"":[[-111.52118741361362,31.91219519444422],[-111.52099874103823,31.91225418571522],[-111.52086299737987,31.91238909036799],[-111.52046043423152,31.91269078409509],[-111.52035149394824,31.91292410037834]]}",AOI2,11.155796632174551,"Diaspar sandy loam, 1 to 5 percent slopes",Fan terraces,Alluvium derived from granite and/or alluvium derived from schist,A-Bt-2Bt-3BCt,Fan terraces,In situ bedrock-derived alluvium and/or colluvium and/or residuum,Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
000000000000000001ca,AZ669,877.0,94.68549335262732,1136.0,70.56403283146837,Intact,53793,27,TCD,,75.7432477658,,Berm,-112.9998550415039,-89.99999999999999,-86.74302435673172,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3240637261067846,0.0872786521285938,000000000000000001ca,0,31.90286343729187,-111.47962462654884,42634.28403472463,991.9006020617132,1090.165782704414,0.1120186055116668,0.1399735652045663,0.1313580811416981,-3.792445158644455,-3.613174438476562,1.5834555250845976,3.792445158644455,3.613174438476562,1.725455573135264,3.792445158644455,3.613174438476562,25.4831243972999,28.0,24.425995169267942,28.0,51.516875602700075,49.0,51.86010201799634,49.0,1.0,1.0,1.0,1.0,990.7891461922756,992.3009223458544,"{""type"":""LineString"",""coordinates"":[[-111.47961908939541,31.902524577371683],[-111.47965214249609,31.902824498106252],[-111.47961634803141,31.90300824311091],[-111.47958059987373,31.903200944507105]]}","Diaspar sandy loam, 1 to 5 percent slopes",high,Fan terraces,Alluvium derived from granite and/or alluvium derived from schist,A-3BCt-Bt-2Bt,Sandy loam,11.5,65.7,22.8,Intact,0.2128149212437416,21.28149212437416,Long (> 50 m),Steep (> 2%),B horizon,True,Vegetation response,False,True,Upland,0.137191918567827,25.4831243972999,28.0,24.77010171773993,28.0,51.51687560270008,49.0,51.7027525820066,49.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.47961908939541,31.902524577371683],[-111.47965214249609,31.902824498106252],[-111.47961634803141,31.90300824311091],[-111.47958059987373,31.903200944507105]]}",AOI2,22.39736398273996,"Diaspar sandy loam, 1 to 5 percent slopes",Fan terraces,Alluvium derived from granite and/or alluvium derived from schist,A-Bt-2Bt-3BCt,Fan terraces,In situ bedrock-derived alluvium and/or colluvium and/or residuum,Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
000000000000000001cd,AZ669,10784.0,1053.9472555937657,10791.0,734.4661287966103,Intact,53849,52,TCD,,77.2157855003,,Berm,-89.9999999999999,-89.99999999999997,86.16667455276917,1153.1280517578125,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.376521803064742,0.5356857377838937,000000000000000001cd,0,31.896797932876236,-111.56380796304104,61.58784602352357,1151.14697265625,160.9417786616465,0.1920939631220004,0.2043732553502592,0.1892081780054118,-13.00460566719471,-10.395558419235613,2.7614537946809983,13.00460566719471,10.395558419235613,5.753490879973621,13.00460566719471,10.395558419235613,19.0,19.0,17.673895333068046,19.0,59.374467413602666,59.25301679943214,61.501623418404414,59.44444444444444,2.0,2.0,2.0,2.0,1146.9667790954818,1150.1727469308037,"{""type"":""LineString"",""coordinates"":[[-111.5638054693813,31.897145407622492],[-111.56382340888219,31.896643762012115],[-111.56375927347531,31.896455959235194]]}",,,Fan terraces,,"A-Bt-2Crt, A-2Crt-A",Loam,15.0,44.3,40.7,Intact,0.06489831654056508,6.489831654056507,Long (> 50 m),Steep (> 2%),B horizon,False,No vegetation response,False,True,Upland,,,,,,,,,,,,,,,,,,,,,,,,,
000000000000000001d1,AZ669,42.0,7.553507086235889,56.0,6.208390687653357,Intact,53793,27,TCD,,45.6018315888,,Berm,-180.0,-1.4210854715202006e-13,-2.3483684387337673,1003.291244614444,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.2104851269613067,-0.1010237242204804,000000000000000001d1,0,31.892051637097552,-111.4966450633502,62.70302445858645,1004.3789978027344,90.76274767743828,0.1535101016268895,0.1334009213944891,0.139165638425684,-1.3160742690881762,-1.573271195149175,0.8724533023367561,1.3160742690881762,1.573271195149175,0.8780076768662564,1.3160742690881762,1.573271195149175,22.0,22.0,23.275129475638575,22.0,48.0,48.0,49.09621595082668,48.0,2.0,2.0,1.0309621356747392,2.0,1004.07494594029,1004.8085633940332,"{""type"":""LineString"",""coordinates"":[[-111.4968864644049,31.89204173707674],[-111.49640366224362,31.89206153666213]]}","Diaspar sandy loam, 1 to 5 percent slopes",high,Fan terraces,Alluvium derived from granite and/or alluvium derived from schist,A-3BCt-Bt-2Bt,Sandy loam,11.5,65.7,22.8,Intact,-0.14449817109946222,-14.449817109946222,Short (≤ 50 m),Shallow (≤ 2%),B horizon,False,No vegetation response,False,True,Upland,0.141170343033537,22.0,22.0,23.408439118348653,22.0,48.0,48.0,49.10850044169019,48.0,2.0,2.0,1.017547390516224,"{""type"":""LineString"",""coordinates"":[[-111.4968864644049,31.89204173707674],[-111.49640366224362,31.89206153666213]]}",AOI2,-17.668193784483375,"Diaspar sandy loam, 1 to 5 percent slopes",Fan terraces,Alluvium derived from granite and/or alluvium derived from schist,A-Bt-2Bt-3BCt,Fan terraces,In situ bedrock-derived alluvium and/or colluvium and/or residuum,Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),undetermined
000000000000000001d2,AZ669,42.0,8.271011151953152,54.0,7.200245273377616,Intact,53793,27,TCD,,42.1875728538,,Berm,-90.00000000000011,-113.0022125244141,-14.248985104414093,1003.3300121489026,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1203502796088948,-0.1691737875375904,000000000000000001d2,0,31.892068288872427,-111.4958210588104,56.12403168936841,1003.9739990234376,19.48731141653512,0.1222328998886933,0.1354705308763779,0.1352077753695431,-1.957158895639054,-1.9359923161918573,1.2836913016430649,1.957158895639054,1.9359923161918573,0.8781189849412386,1.957158895639054,1.9359923161918573,23.411222553537552,22.611464968152863,23.289218142212533,23.0,46.588777446462466,47.38853503184713,48.90345806752764,47.0,1.294388723231228,1.694267515923567,1.0303197448265131,1.5,1003.2076432511614,1004.011734501008,"{""type"":""LineString"",""coordinates"":[[-111.49603597545325,31.89201371083769],[-111.49560614191276,31.89212286654554]]}","Diaspar sandy loam, 1 to 5 percent slopes",high,Fan terraces,Alluvium derived from granite and/or alluvium derived from schist,A-3BCt-Bt-2Bt,Sandy loam,11.5,65.7,22.8,Intact,0.09790584122476803,9.790584122476803,Short (≤ 50 m),Shallow (≤ 2%),B horizon,True,Vegetation response,False,True,Upland,0.139160045243335,23.411222553537552,22.611464968152863,23.35032715839943,23.0,46.58877744646247,47.38853503184713,49.03671881923972,47.0,1.294388723231228,1.694267515923567,1.01744471788463,"{""type"":""LineString"",""coordinates"":[[-111.49603597545325,31.89201371083769],[-111.49560614191276,31.89212286654554]]}",AOI2,11.28400810661822,"Diaspar sandy loam, 1 to 5 percent slopes",Fan terraces,Alluvium derived from granite and/or alluvium derived from schist,A-Bt-2Bt-3BCt,Fan terraces,In situ bedrock-derived alluvium and/or colluvium and/or residuum,Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),undetermined
000000000000000001d7,AZ669,347.0,41.54349589195671,358.0,29.583454059174244,Intact,53902,85,TCD,,112.948978432,,Berm,-105.80540530502482,-180.0,87.42425049175178,,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0115788322190022,0.3106093414879483,000000000000000001d7,0,31.87304840502027,-111.54757584293658,42641.059639194085,1103.01842264645,33.17682391214477,0.2097218742169882,0.1692205196535642,0.1832179942313661,-5.893734929384664,-3.2471800021500035,2.456692598833191,5.893734929384664,3.2471800021500035,2.3907355042623144,5.893734929384664,3.2471800021500035,17.0,19.93088675127313,21.683585009356072,17.0,61.0,61.0,56.79432869050574,61.0,2.0,2.0,2.0,2.0,1100.898781902429,1103.1782476251776,"{""type"":""LineString"",""coordinates"":[[-111.54777143861956,31.87273723450489],[-111.54752500589358,31.872774122232123],[-111.54744671314026,31.872846111992473],[-111.54743656180999,31.87290437347423],[-111.54750565661564,31.873051859554653],[-111.54759632544075,31.87329777506435],[-111.5476545808683,31.87338708996284],[-111.5478016515623,31.873408847869175]]}",,,Fan terraces,,A-Bt-C,Loam,25.0,38.5,36.5,Intact,-0.22105555042961153,-22.105555042961154,Long (> 50 m),Steep (> 2%),B horizon,False,No vegetation response,True,True,Upland,0.183105789143724,17.0,19.93088675127313,21.78719235275749,17.0,61.0,61.0,56.4967480051814,61.0,2.0,2.0,2.0,"{""type"":""LineString"",""coordinates"":[[-111.54777143861956,31.87273723450489],[-111.54752500589358,31.872774122232123],[-111.54744671314026,31.872846111992473],[-111.54743656180999,31.87290437347423],[-111.54750565661564,31.873051859554653],[-111.547596325",AOI2,-24.951778886159694,"White House gravelly loam, 1 to 8 percent slopes",Fan terraces,Mixed alluvium,A-Bt-C,Fan terraces,Mixed alluvium,Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
