system:index,AREASYMBOL,Fail_Type,MUKEY,MUSYM,Note,Notes,Shape_Leng,Structure_,Type,aspectD_60,aspectU_60,berm_angle,berm_elev,compare,convD_60,convU_60,id,landform,latitude,longitude,other_dist,other_elev,road_dist,saviD_60,saviU_60,savi_background,slopeD_100,slopeD_200,slopeD_60,slopeU_100,slopeU_200,slopeU_60,slope_100,slope_200,surfclayD_60,surfclayU_60,surfclay_background,surfclaybg,surfsandD_60,surfsandU_60,surfsand_background,surfsandbg,surfsocD_60,surfsocU_60,surfsoc_background,surfsocbg,zD_60,zU_60,.geo
000000000000000001a0,AZ669,,53895,8,TCD,,39.2498010386,,Berm,-30.517822265625,-89.99999999999994,78.17645866104704,847.3012306599959,0,-0.12264462213232193,-0.10791449629585022,000000000000000001a0,0,31.98070215244808,-111.4013750782503,117.22093974652691,847.7999877929688,41.12715676632219,0.09377612633534607,0.09968486421355088,0.1166702682951855,-3.6477492724845884,-3.6119312621461295,1.2243872528299942,3.6477492724845884,3.6119312621461295,1.2305287095459032,3.6477492724845884,3.6119312621461295,25.0,25.0,24.53779997995845,25.0,45.0,45.0,47.21738983243643,45.0,1.0,1.0,1.0,1.0,846.4964294433594,847.9941067165798,"{""type"":""LineString"",""coordinates"":[[-111.40134632557688,31.980847884418278],[-111.40142486280442,31.980784940446913],[-111.40136109345111,31.980619446620064],[-111.40132410105274,31.980570302770662],[-111.40128730359002,31.980565940863343]]}"
000000000000000001a2,AZ669,,53895,8,TCD,,22.1198830726,,Berm,-49.69403076171875,-130.3060531616211,56.27488478131787,845.671422322591,0,0.26200448984433483,-0.3274272713889815,000000000000000001a2,0,31.979008392012492,-111.40029803103384,185.4409239355838,846.85498046875,33.1580759421156,0.09415494899365863,0.1200300450676014,0.12152829273908845,-2.856079436394907,-2.6877593994140625,1.0010280175958997,2.856079436394907,2.6877593994140625,1.2518519406715238,2.856079436394907,2.6877593994140625,25.028850628199162,24.0,24.536365923046187,24.0,45.97114937180084,47.0,47.64142878293639,47.0,1.0,1.0,1.0,1.0,845.9179137452633,847.2146371112324,"{""type"":""LineString"",""coordinates"":[[-111.40023985901529,31.97892124942961],[-111.40035620316289,31.97909553456883]]}"
000000000000000001a4,AZ669,,53807,30,TCD,,24.410182867,,Berm,-180.0,-67.01851654052732,9.890600730050132,829.3880004882812,0,-0.5161236837616578,0.3058366619622984,000000000000000001a4,1,31.98552781895569,-111.38980186870734,51.61651231569225,831.2579956054688,105.75484303957178,0.09542857142857142,0.13704271212411417,0.11817608063763177,-1.4962326640267065,-1.404092445734534,0.5981121088562229,1.4962326640267065,1.404092445734534,1.6973744546847531,1.4962326640267065,1.404092445734534,22.0,22.0,23.567926819921126,22.0,48.00758560901603,48.0,48.60099489329663,48.0,1.0,1.0,1.0629578282149788,1.0,830.7200888920287,831.3479174280459,"{""type"":""LineString"",""coordinates"":[[-111.38992806627833,31.98554982255746],[-111.38967567119687,31.98550581522904]]}"
000000000000000001a5,AZ669,,53807,30,TCD,,39.3107864497,,Berm,-67.01851654052739,-180.0,-23.267478638715566,829.0244533990872,0,-0.22854769868488228,0.3676678944883406,000000000000000001a5,1,31.985000231906483,-111.38974029604547,53.58845196557321,832.0512983163892,119.54924420317673,0.1252388230798624,0.209007175752383,0.12211020543332653,-1.10677516692067,-1.1317695890637651,0.18956828976797624,1.10677516692067,1.1317695890637651,1.0106569383352355,1.10677516692067,1.1317695890637651,22.0,22.358021077283368,23.673124272201733,22.0,48.0,48.561329039812634,48.533229688042695,48.0,1.0,1.0,1.0721007579317245,1.0,831.3086667904824,831.7537364712788,"{""type"":""LineString"",""coordinates"":[[-111.38993070662862,31.984931815064108],[-111.38968933283833,31.985008686816542],[-111.38956357130554,31.985089681535825]]}"
000000000000000001a6,AZ669,,53895,8,TCD,,83.4698102247,,Berm,-74.21168518066406,5.684341886080802E-14,-61.03779288837915,838.983642578125,1,-0.03795442416655268,0.05402062879688517,000000000000000001a6,1,31.978062435943635,-111.39332883256851,186.1978204433664,837.8090209960938,9.196426725982608,0.12079197789829123,0.12906083874778504,0.13572186668953234,-1.877707364964749,-3.874347537084873,0.40982841040545276,1.877707364964749,3.874347537084873,0.9604826796559489,1.877707364964749,3.874347537084873,25.0,24.78100323381214,23.839720533003213,25.0,49.0,48.700233135293686,48.97613739972726,48.88995767602924,1.0,1.0,1.0381825653079484,1.0,837.101504387661,837.9180585009168,"{""type"":""LineString"",""coordinates"":[[-111.39346231992187,31.97771091919221],[-111.39336922176757,31.978056033834225],[-111.39335378493585,31.978132212105724],[-111.39309735745447,31.978370354352545]]}"
000000000000000001a7,AZ669,,53820,36,TCD,,43.4364096713,,Berm,112.98379516601557,-2.842170943040401E-14,-56.030751230108656,,0,-0.3171777306252958,-0.3749166635525647,000000000000000001a7,0,31.9743750590693,-111.37859056836083,42618.0220934081,850.6640014648438,79.11232392072023,0.1453336126531895,0.18139309900032252,0.12747066972378576,-3.75174250854775,-3.922638900147831,0.9608294689938173,3.75174250854775,3.922638900147831,2.5439263269307353,3.75174250854775,3.922638900147831,20.34282700421941,21.17417139838901,21.786961831923705,20.357624831309042,53.571466244725734,54.0,52.108481680505456,54.0,1.0,1.0,1.0,1.0,849.9492729085241,851.399291052377,"{""type"":""LineString"",""coordinates"":[[-111.3787054500605,31.974204542237757],[-111.37847568623432,31.97454557579736]]}"
00000000000000000243,AZ669,,53899,82,TCD,,189.89380744,,Berm,-90.0,-1.1368683772161603E-13,89.56810720082947,836.4341048154909,0,-0.32479299251506916,-0.3389909615998042,00000000000000000243,0,32.00871544100929,-111.4113027043966,42610.197455005204,843.2152099609375,827.5480310612666,0.10269608098362334,0.10282701115053977,0.1137599816973139,-2.2771445393156,-2.546843414405373,0.9524343685869022,2.2771445393156,2.546843414405373,1.0544839227086793,2.2771445393156,2.546843414405373,26.0,26.0,22.502483242866315,26.0,48.0,48.0,49.87245368594575,48.0,1.0,1.0,1.0,1.0,842.6679934349728,843.491929085447,"{""type"":""LineString"",""coordinates"":[[-111.4113077658726,32.00786011362178],[-111.411289643219,32.0085095164656],[-111.41132066086698,32.00957075747142]]}"
00000000000000000250,AZ669,,53895,8,TCD,,152.265029818,,Berm,-90.00000000000001,-112.98170308181008,82.27212966088526,846.9782688399947,0,0.05280000147745922,-0.1803015000494614,00000000000000000250,0,31.984065944265904,-111.39696837346699,119.1167039236271,841.2528025399267,53.62227468968011,0.12808956091887178,0.1429798695285157,0.11280672141163156,-3.28201439777456,-3.134430772431017,1.8737052793130715,3.28201439777456,3.134430772431017,1.0820039805366832,3.28201439777456,3.134430772431017,24.18571561424718,24.041660854605485,23.917639090772862,24.24861479161648,47.90714219287639,47.97916957269728,47.75917295579961,47.87569260419176,1.0,1.0,1.0,1.0,839.7657240075906,841.207457982208,"{""type"":""LineString"",""coordinates"":[[-111.39700691618808,31.983396225833786],[-111.39696149908029,31.983830758716365],[-111.39692175994529,31.984363795415394],[-111.39691200343584,31.984538477884957],[-111.39716971126482,31.984595888963085]]}"
00000000000000000252,AZ669,,53807,30,TCD,,94.3121470101,,Berm,-112.98035430908203,-49.697172913269924,30.705527595983547,828.6395699508602,0,0.5589338747170038,0.017859541223361093,00000000000000000252,1,31.989534290094777,-111.38397593640062,103.9496247214738,827.7730102539062,439.57863281533076,0.08746494544189021,0.07570564949460987,0.13772903490163652,-1.168935511895711,-1.3024370220742298,-0.08132686621896332,1.168935511895711,1.3024370220742298,0.6240950051145926,1.168935511895711,1.3024370220742298,27.0,27.0,23.485792011433958,27.0,46.77206775784434,47.0,48.25292654068759,47.0,1.0,1.0,1.0515187646752395,1.0,826.8710029568674,827.5972618709336,"{""type"":""LineString"",""coordinates"":[[-111.3842817146598,31.989830345075333],[-111.38411231918668,31.989530814871475],[-111.38385965474072,31.989424101289423],[-111.38353898044342,31.989389244847345]]}"
00000000000000000253,AZ669,,53807,30,TCD,,28.0347072627,,Berm,-101.97127532958986,-130.30252998829627,-5.684745546711792,828.2308724193365,0,-0.17757988624808016,1.035716207444342,00000000000000000253,1,31.990666029610743,-111.38369765539984,30.568328704340875,826.8579711914062,506.97276830238974,0.10391855853917212,0.18464220840831141,0.13185757509355517,-1.2262990851152153,-1.2462992592463138,0.6133015950520834,1.2262990851152153,1.2462992592463138,0.950544484120428,1.2262990851152153,1.2462992592463138,24.308939793229275,27.0,23.50241446780503,27.0,47.89702006892358,47.0,48.270695782564424,47.0,1.0,1.0,1.0006939787703082,1.0,825.8399703982417,826.2783474392361,"{""type"":""LineString"",""coordinates"":[[-111.38384382116645,31.990669103912836],[-111.38361781818834,31.990656352568518],[-111.38356544009268,31.99069681518526]]}"
00000000000000000254,AZ669,,53807,30,TCD,,28.3049084269,,Berm,-130.30168170465703,-89.99999999999999,-2.7411253838717604,827.0266171321848,0,0.12114789471134783,-0.8029778621951521,00000000000000000254,1,31.992735050903164,-111.38261492778146,126.93078454946351,824.75,639.7472585878,0.08762716901291524,0.17752367081754844,0.1318002023955273,-1.833007812499886,-1.5151275838586002,0.3714121143561518,1.833007812499886,1.5151275838586002,1.3966878255210229,1.833007812499886,1.5151275838586002,24.800152846771105,30.0,23.578200911105334,30.0,46.79977072984332,39.0,48.67405735467506,39.0,1.0,1.0,1.0,1.0,823.9110623939115,825.0349217528637,"{""type"":""LineString"",""coordinates"":[[-111.38276465886904,31.99272788196018],[-111.38246519667047,31.99274221967032]]}"
00000000000000000255,AZ669,,53807,30,TCD,,29.9181498097,,Berm,-90.0,30.521316528320256,15.681224090714101,822.6617934715979,0,2.647879085094762,2.2946931505768626,00000000000000000255,1,31.993897752316425,-111.3816738849279,143.86584509277748,824.0910034179688,729.7050181894822,0.19635651643066662,0.23647276964524,0.13375977230382832,-2.8508495786246613,-2.3499755859375,1.663460381445437,2.8508495786246613,2.3499755859375,1.484582341977519,2.8508495786246613,2.3499755859375,24.0,24.0,23.33821860256313,24.0,48.0,48.0,49.03507921180659,48.0,1.0,1.0,1.0,1.0,822.3729069511902,823.5807146344866,"{""type"":""LineString"",""coordinates"":[[-111.38182382208235,31.993939844630454],[-111.38152394791109,31.993855659826078]]}"
00000000000000000256,AZ669,,53807,30,TCD,,30.5818472421,,Berm,-30.521163940429744,30.521319813004766,-47.32020217190727,827.9132844214346,1,-0.06264571609651666,0.014750622563995505,00000000000000000256,1,31.993035797970844,-111.38754779071718,126.25271403586963,826.0650024414062,202.30550416028547,0.13387787713589316,0.19011882426516577,0.12199479048567284,-5.279360057460394,-0.405399785977636,0.8125562006885427,5.279360057460394,0.405399785977636,0.6604258219401041,5.279360057460394,0.405399785977636,23.213525698827784,22.0,23.92577904314111,22.61439312567132,49.78521190261496,50.0,48.38569673207433,49.69280343716434,1.0,1.0,1.0,1.0,826.2420469100691,826.5173818146955,"{""type"":""LineString"",""coordinates"":[[-111.38764717823784,31.992928016353833],[-111.38744840296293,31.993143579510395]]}"
00000000000000000257,AZ669,,53807,30,TCD,,104.530608767,,Berm,-49.70071411132815,130.29962158203114,18.737424984245486,821.0484327196242,0,1.3919295946944374,2.41236500296951,00000000000000000257,1,32.00016117756583,-111.3780839120873,219.61501723498145,820.191324912759,472.8236141897928,0.12160906064368857,0.18871454262254278,0.12399865577145103,-2.88242276256301,-2.0759172176699394,4.210404143594246,2.88242276256301,2.0759172176699394,2.798834852256391,2.88242276256301,2.0759172176699394,22.0,22.0,22.92601426578871,22.0,48.0,48.0,48.1942072709146,48.0,1.0,1.0,1.0,1.0,817.1792936287127,818.4227894593274,"{""type"":""LineString"",""coordinates"":[[-111.37859187916185,32.00028177504613],[-111.3784396090295,32.00031357705588],[-111.37802906531562,32.00015806222869],[-111.37759726391371,31.999944392093497]]}"
0000000000000000025b,AZ669,,53844,5,TCD,,101.647192088,,Berm,-105.77526855468749,-149.46134567260742,67.34116015751295,787.3240827623306,0,0.13098045015671655,0.10343407369845538,0000000000000000025b,0,32.05729106379078,-111.35199261542977,114.15920926703653,787.7084782298018,992.7935174353823,0.11123286499433571,0.1236960339777195,0.10496085906037753,-1.0052666174209435,-1.0894175589185124,-0.1557301880243737,1.0052666174209435,1.0894175589185124,0.5918007624978827,1.0052666174209435,1.0894175589185124,24.78743754461099,24.18490754622688,23.318400492371886,24.598944591029028,49.237116345467506,46.96301849075463,48.34514280176723,49.53990765171504,1.0,1.0,1.0,1.0,786.6483157416773,787.0244058242496,"{""type"":""LineString"",""coordinates"":[[-111.35229877622021,32.05761172890773],[-111.35200373860552,32.05746476752275],[-111.35189805602867,32.057330714540846],[-111.35188164658528,32.05716506617092],[-111.35188645931353,32.05704861923916],[-111.35199626827637,32.056887098635194]]}"
0000000000000000025c,AZ669,,53897,80,TCD,,57.8766388882,,Berm,-130.28883743286133,-67.02962493896486,-1.4660027687445443,814.5250244140625,0,0.12015958708574183,-0.12460693782792587,0000000000000000025c,0,32.03462442893982,-111.40233152359876,138.16965728188217,815.718017578125,27.580968780432414,0.14472548688897863,0.25181435823805737,0.13528103130281754,-0.951723628746322,-0.9614659583298817,0.7713805593317602,0.951723628746322,0.9614659583298817,0.4192066411860651,0.951723628746322,0.9614659583298817,26.016926303175552,27.880203653788556,25.41576650152874,26.617227609811753,46.0,44.17969451931716,47.78457711561716,45.38277239018825,1.0,1.0,1.0,1.0,815.0275708572267,815.4194545753764,"{""type"":""LineString"",""coordinates"":[[-111.402542301658,32.03451577431017],[-111.40243252987614,32.0346594257344],[-111.40227497405483,32.03469575141632],[-111.40216949962868,32.03461995626497],[-111.4021428032161,32.03452599833831]]}"
0000000000000000025d,AZ669,,53807,30,TCD,,22.564660001,,Berm,-130.28557968139648,149.46463012695307,-13.845913354138384,795.3894866401627,0,0.06390542634121332,-0.3134641013325966,0000000000000000025d,1,32.044970276504806,-111.36537443740694,52.626262646815825,795.2262573242188,468.8505248167818,0.1406667731491596,0.13817556812747114,0.11238191893100055,-1.1548296291027782,-0.9867119451697023,0.5788930257161459,1.1548296291027782,0.9867119451697023,0.5148968787051444,1.1548296291027782,0.9867119451697023,25.0,21.0,22.781943362724924,21.0,49.0,51.0,50.21810594424719,51.0,1.0,1.0,1.0,1.0,794.7561356393915,795.1542905909347,"{""type"":""LineString"",""coordinates"":[[-111.36547869066304,32.044927931309545],[-111.365394781092,32.044981911810154],[-111.36525808103659,32.0449823057166]]}"
0000000000000000025e,AZ669,,53807,30,TCD,,79.2432987505,,Berm,-130.28575134277344,-90.0,-15.289874711260902,795.3396152805637,0,-0.13507353935480917,-0.051598185140489916,0000000000000000025e,1,32.04456188007132,-111.36497663059774,53.42075020266528,795.309741391337,435.97362100787893,0.11390551170666088,0.13482613947517552,0.1103345322811195,-1.0295835423773951,-1.017739935668942,0.35184945469382,1.0295835423773951,1.017739935668942,0.4211643653350924,1.0295835423773951,1.017739935668942,21.51171749598716,21.496188106893513,22.835756599964242,21.29087452471483,50.74414125200643,50.50381189310651,50.033124792353604,50.70912547528519,1.0,1.0,1.0,1.0,795.0605728279494,795.4238100747991,"{""type"":""LineString"",""coordinates"":[[-111.36533990949575,32.04440437954594],[-111.36513534069896,32.04452588081873],[-111.36492018493897,32.04462949935358],[-111.36457836508352,32.044612569877245]]}"
0000000000000000025f,AZ669,,53807,30,TCD,,34.7861027026,,Berm,-130.2859230041504,-180.0,-15.794496031567785,796.0481126164816,0,0.2080888736607034,0.32442850969808557,0000000000000000025f,1,32.04385110717037,-111.36463581024933,50.159866434046734,795.8336714852412,351.8728572041668,0.12991457428533237,0.13583740441250625,0.10645612266089426,-1.0902201334636175,-1.0212518729932754,0.42647965336281385,1.0902201334636175,1.0212518729932754,0.8708290724174124,1.0902201334636175,1.0212518729932754,21.328005115089518,22.883509108341325,23.055914213918847,22.192968750000002,50.67199488491049,49.11649089165869,49.62704657894157,49.80703125,1.0,1.0,1.0,1.0,795.4159569373497,795.8319910493661,"{""type"":""LineString"",""coordinates"":[[-111.3648117454812,32.04380134062293],[-111.36445987482614,32.04390087347486]]}"
00000000000000000260,AZ669,,53807,30,TCD,,91.9967399044,,Berm,-90.00000000000003,-89.99999999999999,-16.019496607658485,795.6758613524996,0,0.02735883869741487,0.02219885210219224,00000000000000000260,1,32.043386286602875,-111.36434971396748,54.083984057602194,796.1817692991162,297.7525726258466,0.1221998755539367,0.16878275137139548,0.10261784190375682,-1.0572894462690101,-0.9081264788417799,0.5181881186895984,1.0572894462690101,0.9081264788417799,0.46734952279109626,1.0572894462690101,0.9081264788417799,22.959980512249448,22.423125086962564,23.037551951276885,23.05377763114484,49.040019487750556,49.6278697648532,49.56397148607723,48.94622236885518,1.0,1.0,1.0,1.0,795.8243411605628,796.2091083829365,"{""type"":""LineString"",""coordinates"":[[-111.36476732247542,32.043205865033656],[-111.36458382146391,32.04333626125855],[-111.3643213848555,32.04344897118159],[-111.364084739341,32.04343621630638],[-111.36388503886099,32.04345918072946]]}"
00000000000000000262,AZ669,,53807,30,TCD,,26.8663064919,,Berm,-149.46918296813965,-90.00000000000003,-26.257420275290663,,0,-0.18647108952116404,-0.07380969837162585,00000000000000000262,1,32.02770339585683,-111.37284071411298,42605.87000818906,805.2410278320312,214.63606741112613,0.16948889237622083,0.3011375605645671,0.08690573343223609,-1.0527529394952353,-0.9273995869432384,0.733297647644425,1.0527529394952353,0.9273995869432384,0.33660888671875,1.0527529394952353,0.9273995869432384,23.754634243571857,23.0,22.54021591305707,23.228798586572438,48.75463424357186,48.0,49.90955709166305,48.22879858657244,1.0,1.0,1.0,1.0,804.6975192546788,805.2205383327752,"{""type"":""LineString"",""coordinates"":[[-111.37296400163814,32.027642577226686],[-111.37271742642412,32.0277642143677]]}"
00000000000000000263,AZ669,,53807,30,TCD,,67.75054563,,Berm,-2.842170943040401E-14,-180.0,66.34813606094218,828.7017474616093,0,0.165696647357364,0.2539317305842308,00000000000000000263,1,31.987156202647352,-111.38392058269288,93.40492441844903,830.0509731666558,325.90716916041634,0.11946165942096008,0.32012578616352205,0.1455359433588442,-1.0517276332352594,-0.9285843445911722,-0.07353479093808346,1.0517276332352594,0.9285843445911722,0.34263264591857023,1.0517276332352594,0.9285843445911722,25.0,25.0,23.746697368012455,25.0,44.0,44.00129722717691,48.069298921379044,44.0,1.0,1.0003243067942273,1.0913366706103582,1.0,829.5121141338595,830.09127702762,"{""type"":""LineString"",""coordinates"":[[-111.38411325491018,31.987233466951388],[-111.38400313664826,31.98728753928246],[-111.38385584589903,31.98724768057749],[-111.3838187668483,31.987176140623887],[-111.38382897727169,31.98710445763906],[-111.38391794735902,31.98701910164212],[-111.38397017400013,31.98694281327292],[-111.38398593711086,31.98694276557863]]}"
00000000000000000266,AZ669,,53895,8,TCD,,29.9851252316,,Berm,0.0,-30.518203735351562,-82.4502339874581,841.9672168749108,1,-0.16026029270999917,-0.0970856631608522,00000000000000000266,0,31.98182358897243,-111.39526353750735,240.95245217215205,838.6619873046875,32.18689933142233,0.1067262830482115,0.1933359936153232,0.1161043339062868,-2.7978515625,-2.790985107421875,1.1284850680952256,2.7978515625,2.790985107421875,0.9124068951689425,2.7978515625,2.790985107421875,24.0,24.527262813522356,23.56364618473189,24.0,48.0,47.64849145765176,48.78803051979022,48.0,1.0,1.0,1.0,1.0,837.6835128064658,838.7381807355729,"{""type"":""LineString"",""coordinates"":[[-111.39529197954029,31.981690884685015],[-111.39526076232185,31.98176263403078],[-111.39525635295126,31.981959691092836]]}"
00000000000000000277,AZ669,,53799,29,TCD,,100.256367734,,Berm,21.470199584960938,-90.0,-16.338182220724214,796.266026440135,0,0.0040984263230342405,-5.9643804396707804E-5,00000000000000000277,0,32.057671411731974,-111.37745820423974,68.91626233586774,797.0790776552276,96.52149611294604,0.15775273747670165,0.1152933029973291,0.08692890701076585,-0.46123706064031467,-0.32172203404758193,-0.3188435865231062,0.46123706064031467,0.32172203404758193,-0.05101675318087473,0.46123706064031467,0.32172203404758193,25.066231687800066,27.447949332841418,25.645757130937504,25.324600638977643,51.86753662439985,47.911885875914635,49.75663627943704,51.350798722044736,1.0,1.0,1.0,1.0,796.9498879765474,797.0895345632774,"{""type"":""LineString"",""coordinates"":[[-111.37795978427151,32.05752437533382],[-111.37695662259573,32.057818446154904]]}"
0000000000000000027a,AZ669,,53807,30,TCD,,182.827109241,,Berm,-90.0,5.684341886080802E-14,-88.65565601909745,792.9581342424666,1,-0.17576480878084533,-0.2192333605783829,0000000000000000027a,0,32.04867454394184,-111.35992189571216,42601.08542226234,793.6982718411103,900.8173252411333,0.10428304853357209,0.08831815809872745,0.10647474612959179,-0.2815704261487326,-0.2501151645961954,0.8745952574327022,0.2815704261487326,0.2501151645961954,-0.3416263880834928,0.2815704261487326,0.2501151645961954,28.383243681379412,26.69161941232787,24.039379267309542,28.376960193003633,43.20558543954018,44.98468222991384,47.139366513776125,43.207679935665475,1.0,1.0,1.0,1.0,793.1010241056744,793.2694967766755,"{""type"":""LineString"",""coordinates"":[[-111.36008014849635,32.04791243883984],[-111.36004961819825,32.04817226224872],[-111.35987675656098,32.048338447165705],[-111.35984066976587,32.048522156567046],[-111.35975752441847,32.04877317278186],[-111.35991636603276,32.04905484967789],[-111.36004409928022,32.04944857016146]]}"
000000000000000002ac,AZ669,,53895,8,TCD,,27.5775626064,,Berm,-105.78746000302273,-130.30459594726562,-58.32401773167731,843.9031001909293,1,-0.6921714426523328,-0.16917212227236644,000000000000000002ac,0,31.983207682315086,-111.3978677963482,82.95964345651113,841.7659912109375,58.16180108095406,0.10591045832596005,0.10895918174069516,0.11476784684595884,-2.491613462918167,-2.5111491430860156,0.7552325885105422,2.491613462918167,2.5111491430860156,0.806255983502524,2.491613462918167,2.5111491430860156,24.0,24.0,24.069618130379315,24.0,48.0,45.0,47.38616752081322,47.1084656084656,1.0,1.0,1.0,1.0,841.1529861705288,842.1769690536871,"{""type"":""LineString"",""coordinates"":[[-111.39793562672375,31.983097752382164],[-111.39779996581011,31.983317612211952]]}"
000000000000000002e8,AZ669,,53895,8,MLC;050819,,19.6084273584,,Berm,-130.30459594726562,30.518661499023438,86.30931125432224,846.9782688399947,0,-0.3213084807235833,-0.2743899045419703,000000000000000002e8,0,31.983648715462092,-111.39860529390207,61.19768090075107,842.823974609375,113.75029410858698,0.09473976662344877,0.09619489559164732,0.11282042024786738,-3.3912965512340634,-3.0584298440286375,1.1698872942162097,3.3912965512340634,3.0584298440286375,1.3427807528849673,3.3912965512340634,3.0584298440286375,24.0,24.0,24.13574209675744,24.0,45.0,45.0,47.0978706657655,45.0,1.0,1.0,1.0,1.0,841.9575718470982,843.2529626245719,"{""type"":""LineString"",""coordinates"":[[-111.39861092563363,31.983736023755018],[-111.39859966218121,31.983561407168928]]}"
00000000000000000156,AZ669,Flank,53799,29,TCD,,155.182902859,,Berm,-49.715789794921875,49.71575364501487,28.131665535803748,793.8088110218878,0,0.35048886546576047,0.1488966198686313,00000000000000000156,0,32.049416040758985,-111.37208481004981,42600.914909833795,795.8167569599453,220.6303425344642,0.08616348655837684,0.1763526109123078,0.10643896304154911,-0.965263118915459,-0.8651465542753272,0.5758806047009557,0.965263118915459,0.8651465542753272,0.5604428527177182,0.965263118915459,0.8651465542753272,26.0,26.04773298726579,23.81113553685918,26.0,47.0,48.102400843539606,50.364947296042004,47.36263286999182,1.0,1.0,1.0,1.0,794.9179408895003,795.5505485563065,"{""type"":""LineString"",""coordinates"":[[-111.37278037446559,32.04978792831885],[-111.37138925128703,32.04904414940121]]}"
0000000000000000015b,AZ669,Flank,53799,29,TCD,,54.9615841178,,Berm,-180.0,149.46007438601941,16.10097974505656,796.8603344163818,0,0.2089287463020122,0.005106979441103593,0000000000000000015b,0,32.06154083036682,-111.37662218435692,104.53211657028427,796.0518719172072,174.6543341692149,0.1546347029061046,0.13185585256146753,0.09084560863701048,-0.9875030517578124,-1.1547974078325183,0.3554163256480554,0.9875030517578124,1.1547974078325183,0.4257159541447208,0.9875030517578124,1.1547974078325183,24.163453299057412,24.97709269963605,24.42106300191771,25.0,53.509640102827746,51.02290730036394,52.017734245174196,51.0,1.0,1.0,1.0,1.0,795.3551658558298,795.8888203701927,"{""type"":""LineString"",""coordinates"":[[-111.37634577599238,32.061461043702025],[-111.37689859320365,32.06162061643173]]}"
0000000000000000015f,AZ669,Flank,53807,30,TCD,,31.540438804,,Berm,-67.03512573242185,-49.71836853027338,7.538194092925972,787.4813186799294,0,0.3464617324050535,0.2656148898513022,0000000000000000015f,0,32.058472435193174,-111.35197867519746,60.98202940465656,786.4165649414062,996.2294462948369,0.12007995260031182,0.1140958247284679,0.10305516263372896,-0.972006320726564,-1.0819051219597782,0.23193923085405763,0.972006320726564,1.0819051219597782,0.3189236076372026,0.972006320726564,1.0819051219597782,28.076361106279347,28.340003480076565,23.138283380533164,28.19296875,46.0,46.0,48.672805181194356,46.0,1.0,1.0,1.0,1.0,785.9100393215056,786.3423225473381,"{""type"":""LineString"",""coordinates"":[[-111.35181294758742,32.0584505042255],[-111.35214440288695,32.058494365945215]]}"
00000000000000000160,AZ669,Flank,53807,30,TCD,,37.2198033331,,Berm,-90.0,-112.96469116210939,14.619330769280163,786.5148864039514,0,-1.6699914380853471,0.06492022582713212,00000000000000000160,0,32.059906693705344,-111.35122558525173,131.45151910352988,785.6500244140626,920.8944532986454,0.09844242212110599,0.08463640998005287,0.10593271518172419,-1.0127090096406164,-1.397938749465311,0.44871405818469157,1.0127090096406164,1.397938749465311,1.3325250985593584,1.0127090096406164,1.397938749465311,25.0,26.387190461632535,23.14540700551347,25.0,47.0,46.53760317945583,48.751216824631804,47.0,1.0,1.0,1.0,1.0,784.7111663033681,785.3209072633938,"{""type"":""LineString"",""coordinates"":[[-111.35104004629503,32.059854327789424],[-111.35121378386917,32.059907585046076],[-111.35141378019769,32.05995181283891]]}"
00000000000000000167,AZ669,Flank,53799,29,TCD,,32.5122686239,,Berm,30.538040161132812,-90.0,26.0658478098828,793.6090783916126,0,-0.05902662301085649,-0.18828870927697267,00000000000000000167,0,32.054021355680256,-111.37150137446443,185.61131549552806,794.2039794921875,151.67963016496418,0.08398738923172554,0.07534246575342463,0.090309081527712,-0.6458043960013811,-0.7412543403621044,0.15675486910746864,0.6458043960013811,0.7412543403621044,0.49156079024821037,0.6458043960013811,0.7412543403621044,26.0,26.0,25.02653643654323,26.0,50.0,50.0,49.05394067734997,50.0,1.0,1.0,1.0,1.0,793.6661546540245,793.9825795491537,"{""type"":""LineString"",""coordinates"":[[-111.37165153206092,32.054094806027756],[-111.371351217109,32.05394790515574]]}"
00000000000000000168,AZ669,Flank,53799,29,TCD,,46.161463219,,Berm,130.28296353204803,-130.28317642211914,16.426116595592866,793.6406307477054,0,0.02638294853446225,-0.007569922483641737,00000000000000000168,0,32.053426139047076,-111.36955023834744,162.31355648996902,793.6896273705269,55.156390536294055,0.10375068848686272,0.1679205376522866,0.09462099775684867,-1.2500194026670215,-1.0176982844623126,0.9221773728955894,1.2500194026670215,1.0176982844623126,0.46214387369104776,1.2500194026670215,1.0176982844623126,28.0,24.0,23.878141857836287,27.21179624664879,45.0,49.0,49.33394206862104,45.7882037533512,1.0,1.0,1.0,1.0,792.9488080312105,793.4109754985645,"{""type"":""LineString"",""coordinates"":[[-111.36978223709146,32.05344645373059],[-111.36955618952788,32.05346054757161],[-111.36944032970254,32.05341610315628],[-111.36936107930312,32.0533222916233]]}"
