system:index,AREASYMBOL,Fail_Type,MUKEY,MUSYM,Note,Notes,Shape_Leng,Structure_,Type,aspectD_60,aspectU_60,berm_angle,berm_elev,compare,convD_60,convU_60,id,landform,latitude,longitude,other_dist,other_elev,road_dist,saviD_60,saviU_60,savi_background,slopeD_100,slopeD_200,slopeD_60,slopeU_100,slopeU_200,slopeU_60,slope_100,slope_200,surfclayD_60,surfclayU_60,surfclay_background,surfclaybg,surfsandD_60,surfsandU_60,surfsand_background,surfsandbg,surfsocD_60,surfsocU_60,surfsoc_background,surfsocbg,zD_60,zU_60,.geo
00000000000000000215,AZ669,Flank,53793,27,TCD,,415.389178054,,Berm,-60.43048858642578,-90.0,-11.467633245463455,1064.8025831374448,1,0.4973857113733103,-0.17879088243962438,00000000000000000215,0,31.673080364981885,-111.50529947791446,42686.2368352085,1071.7925851280827,239.49494880972145,0.09752406850077655,0.14017262727223787,0.12061478325697499,-3.762445542490696,-2.049097763920372,1.0480882750584897,3.762445542490696,2.049097763920372,2.1941564657182275,3.762445542490696,2.049097763920372,22.001662430665455,22.0,22.186548148181455,22.0,53.624018926133715,53.491647617372955,54.03231401035478,53.478578305519875,1.0,1.0,1.0610737574886993,1.0,1069.983064022331,1071.2656388343507,"{""type"":""LineString"",""coordinates"":[[-111.50315411084108,31.673289127415174],[-111.50375085954957,31.67324646673534],[-111.50503909763425,31.67325033090586],[-111.50526948127172,31.673244940329088],[-111.50608558035641,31.673093917263312],[-111.50729697461247,31.672448689178186]]}"
00000000000000000216,AZ669,Flank,53793,27,TCD,,133.966701579,,Berm,16.369979858398438,-113.05131219987199,-18.80367928059777,1071.7925851280827,1,0.33203497533057486,-0.018433288743356067,00000000000000000216,0,31.671871740933923,-111.4985801716094,42686.544193123664,1064.8025831374448,401.5512585181582,0.16148556887502902,0.1774156945243321,0.11032421791961511,-2.475703223558412,-2.874229967236829,0.7818052330571845,2.475703223558412,2.874229967236829,0.5480305254673112,2.475703223558412,2.874229967236829,22.90926920382909,22.349645125140068,23.003082525796685,23.0,54.09073079617091,54.0,53.700792448412535,54.0,1.0,1.0,1.0248988025902968,1.0,1063.2143327255021,1064.2695254978864,"{""type"":""LineString"",""coordinates"":[[-111.49792155902348,31.672095995909476],[-111.49923878101463,31.67164748257534]]}"
00000000000000000217,AZ669,Flank,53788,25,TCD,,60.1980749803,,Berm,49.59478809823224,-2.842170943040401E-14,-22.857927683683066,1162.8414336889325,1,0.1549275644596082,0.03468804827809819,00000000000000000217,0,31.655132181711995,-111.57998067347874,42690.31551946353,1170.43798828125,338.1641947306076,0.17058699989499104,0.17047917168312066,0.14945628053153928,-3.238641857107496,-3.5323219601567644,1.266736836345596,3.238641857107496,3.5323219601567644,0.9281770090668335,3.238641857107496,3.5323219601567644,24.0,23.417022544443334,23.763582473492885,24.0,53.0,53.582977455556644,52.21351745151836,53.0,2.0,2.0,1.7339353007622287,2.0,1169.2099139450074,1170.5243222254787,"{""type"":""LineString"",""coordinates"":[[-111.5802652687095,31.655012209700477],[-111.5796960775132,31.655252153092004]]}"
0000000000000000021c,AZ669,Flank,53788,25,TCD,,187.000528483,,Berm,-5.684341886080802E-14,-2.842170943040401E-14,-14.492993931034006,1162.4119253629644,1,0.3719300087705989,0.587612570473418,0000000000000000021c,0,31.651471853373927,-111.5783205831557,293.4597256138377,1162.7075652743736,49.610297573852655,0.13692626277413772,0.1860247429795496,0.15920123609006606,-3.225701347459335,-3.5407389050670877,1.2680907462174673,3.225701347459335,3.5407389050670877,1.5817861288227657,3.225701347459335,3.5407389050670877,24.08361412247289,25.05634525205158,24.343316538049034,24.888311688311685,50.916385877527105,50.01143024618992,51.29199517661728,50.111688311688305,1.0,1.0344006447831182,1.4711108364264993,1.0,1160.9536596175312,1162.491898271312,"{""type"":""LineString"",""coordinates"":[[-111.57912063734486,31.651107736839375],[-111.57897012023875,31.651318906077332],[-111.57865176890029,31.651481573358623],[-111.57838540858654,31.651585784622434],[-111.57814979396213,31.65158237365249],[-111.57772532200121,31.651517119132667],[-111.57737480865617,31.651559011088537]]}"
000000000000000002da,AZ669,Flank,53759,19,MLC;042919,,54.5241697384,,Berm,-130.39499794377906,-49.60493469238284,-69.32857698186807,1003.2100153408436,0,-1.0649889368848362,-0.959829667546281,000000000000000002da,1,31.688383350009914,-111.42489549093243,95.54199837617206,1004.8179110823006,112.42977147579336,0.19279473217677595,0.18838219326818675,0.1845941529738969,-2.6288270934892353,-2.1640295575521122,0.7156452995208913,2.6288270934892353,2.1640295575521122,-0.12247803995971178,2.6288270934892353,2.1640295575521122,26.57141305528401,25.0,25.49769033780483,25.0,55.21429347235798,56.0,54.41595712386073,56.0,1.0,1.0,1.0293733516750307,1.0,1002.6085773834563,1003.6169572310014,"{""type"":""LineString"",""coordinates"":[[-111.42479425167431,31.688612750131693],[-111.4248981032314,31.688415352186336],[-111.42497020319303,31.68814640464421]]}"
000000000000000002eb,AZ669,Flank,53875,68,MLC;050819,,24.8420202789,,Berm,-44.3990783691406,-113.04986572265625,0.7867279476446573,1002.4873549048149,0,-0.4728586463775125,-0.10607029060614166,000000000000000002eb,1,31.679112302136343,-111.42996181415613,71.97233603226643,1001.2080078125,428.41818066473144,0.18017108233337295,0.17933906501880711,0.18515930351141488,-1.117553673389125,-1.1204256220124762,0.019124348958333332,1.117553673389125,1.1204256220124762,1.1133829752604165,1.117553673389125,1.1204256220124762,26.0,26.0,25.778087540318396,26.0,53.0,53.0,53.88436976731671,53.0,1.0,1.0,1.0,1.0,1000.52740715181,1001.0371032883041,"{""type"":""LineString"",""coordinates"":[[-111.43009274768178,31.679114100029764],[-111.42983088063554,31.67911050410919]]}"
00000000000000000033,AZ669,Breach,53875,68,MLC,,160.620625701,,Berm,-146.8700942993164,-136.77777481079102,-49.94513160655884,1018.5167289172416,0,0.5758787962663219,3.0594524587637952,00000000000000000033,1,31.652490988423036,-111.43233131581962,262.7422768313379,1018.8034154216755,633.5107602753915,0.17760449157829072,0.17753936112137977,0.15185879116237228,-1.0956707338586966,-0.9157669523933691,0.5081742520138732,1.0956707338586966,0.9157669523933691,0.3391361205541443,1.0956707338586966,0.9157669523933691,28.97292198860286,29.0,25.027702057939212,29.0,51.00306543525254,51.0,53.043960317603194,51.0,1.9759874238553745,2.0,1.632076754109576,2.0,1017.546664506961,1017.9699912005817,"{""type"":""LineString"",""coordinates"":[[-111.43282596308123,31.651902631250532],[-111.43183666229538,31.653079343687903]]}"
00000000000000000040,AZ669,Breach,53875,68,MLC,,52.8917576894,,Berm,122.5418090820312,130.39108276367188,23.156578331448515,989.2644488097754,0,0.19759648529997603,0.2132361001015392,00000000000000000040,1,31.701432531545457,-111.43469797808729,235.69649692085363,989.1784599235466,596.5900877387135,0.20985499462943075,0.22836719337848005,0.17281946840932058,-0.6638387401191039,-2.129487041590494,0.725782817166305,0.6638387401191039,2.129487041590494,1.0452588905388893,0.6638387401191039,2.129487041590494,30.0,29.263404825737272,27.372627170695427,30.0,47.0,49.20978552278823,50.04361721306548,47.0,1.0,1.0,1.0,1.0,988.3867717624465,988.9293724746551,"{""type"":""LineString"",""coordinates"":[[-111.4349472930728,31.701539164139938],[-111.43444866367498,31.701325898465946]]}"
00000000000000000041,AZ669,Breach,53875,68,MLC,,52.2079085782,,Berm,-149.557357788086,-66.95550537109378,10.610883802496835,988.76164037645,0,0.44109392645048,2.145209088584382,00000000000000000041,1,31.703449910432084,-111.43342922278978,179.1490506563455,988.1437907185586,685.4701799918316,0.1802900461437047,0.18659885995305686,0.16897010091685824,-0.7064638306476354,-0.8697538174567967,-0.5848960238879878,0.7064638306476354,0.8697538174567967,0.5184411002899955,0.7064638306476354,0.8697538174567967,29.59180918091809,29.835414557318032,27.81650915806032,29.716442953020135,47.816381638163804,47.329170885363936,49.9881741199533,47.56711409395973,1.0,1.0,1.0,1.0,986.9147907435245,987.4753682933591,"{""type"":""LineString"",""coordinates"":[[-111.43369923449728,31.7035004945268],[-111.43315921137682,31.70339932576845]]}"
0000000000000000004d,AZ669,Breach,53875,68,MLC,,207.127950911,,Berm,-60.42519378662111,-69.95685577392578,12.207864621711451,1014.0489636988357,0,0.5480463098392798,0.30487946063689375,0000000000000000004d,1,31.6519636083275,-111.46170892803943,333.7547863965382,1015.6819385388077,78.16962826885775,0.16522740675338235,0.1879954049396898,0.1401361083486793,-0.9027289777333182,-1.0024644150636277,0.6028877195160476,0.9027289777333182,1.0024644150636277,0.34486127563866376,0.9027289777333182,1.0024644150636277,24.70589501522188,24.49361911497893,24.260216157214163,24.628553075317164,51.294104984778144,51.487837879393595,51.869959972398455,51.371446924682814,2.0,2.0,1.807564005373308,2.0,1014.6400195576538,1014.9612066029171,"{""type"":""LineString"",""coordinates"":[[-111.46276392171247,31.652205140592415],[-111.46166316033771,31.651940418506808],[-111.46064652437522,31.65174703884703]]}"
00000000000000000050,AZ669,Breach,53875,68,MLC,,67.0830367169,,Berm,-83.06688690185548,-90.0,-8.505696356103579,1013.3903572151253,0,-0.10124748645039931,-0.06795649280138122,00000000000000000050,1,31.6574241265497,-111.4557718236698,144.3600017648785,1012.3154907226562,270.9363650393886,0.13920851704484352,0.13771794305892737,0.13623415798756028,-0.8946452918595469,-0.9847306934254902,0.47068509236169126,0.8946452918595469,0.9847306934254902,0.3342055970495039,0.8946452918595469,0.9847306934254902,23.0,24.0,23.117171074431038,23.831619537275067,55.0,54.0,54.36500482366499,54.16838046272494,2.0,2.0,1.5033306258253247,2.0,1011.663731996373,1011.9609374617839,"{""type"":""LineString"",""coordinates"":[[-111.45611930922226,31.657406170674403],[-111.45565333262603,31.65740783516491],[-111.45544438548748,31.657507107303193]]}"
00000000000000000051,AZ669,Breach,53875,68,MLC,,134.341316133,,Berm,49.596145629882756,-30.430953979492244,7.6661515008111945,1013.7359673082108,1,0.8085574700663406,1.7747016571036642,00000000000000000051,1,31.659828501029253,-111.45609240252695,245.37303897505944,1011.5997551614233,212.6754139603025,0.19101324740422482,0.1741886626688783,0.137610503181552,-0.4278375690246321,-0.10215114951222404,-0.7715464397277098,0.4278375690246321,0.10215114951222404,0.03743747374661173,0.4278375690246321,0.10215114951222404,22.902794710681803,22.319932448280706,22.88848829366116,22.352792461503103,55.236565694457454,56.0,54.65263510909947,56.0,1.5099878083091063,1.0,1.3676158313215259,1.0,1010.3054441790472,1010.6405699083484,"{""type"":""LineString"",""coordinates"":[[-111.45678617095551,31.659938598508415],[-111.45612060749009,31.65981558191114],[-111.4553924998474,31.65975100510173]]}"
