system:index,AREASYMBOL,FA_30_max,FA_30_mean,FA_60_max,FA_60_mean,Fail_Type,MUKEY,MUSYM,Note,Notes,Shape_Leng,Structure_,Type,aspectD_60,aspectU_60,berm_angle,berm_elev,channel_1000m,channel_100m,channel_10m,channel_200m,channel_500m,channel_700m,compare,convD_60,convU_60,id,landform,latitude,longitude,other_dist,other_elev,road_dist,saviD_60,saviU_60,savi_background,slopeD_100,slopeD_200,slopeD_60,slopeU_100,slopeU_200,slopeU_60,slope_100,slope_200,surf_clayD_60,surf_clayU_60,surf_clay_background,surf_claybg,surf_sandD_60,surf_sandU_60,surf_sand_background,surf_sandbg,surfsocD_60,surfsocU_60,surfsoc_background,surfsocbg,zD_60,zU_60,.geo
00000000000000000324,AZ669,720.0,56.57712842712842,774.0,55.62238343365375,,53738,1,MLC;110222,,30.5938157221,,Berm,-158.58486366271973,-180.0,-31.111848126958165,1026.351689720222,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.37262453359840586,-0.5175513263409834,00000000000000000324,0,31.798172359169314,-111.48447509779211,102.77155260377003,1024.8370361328125,487.9653204492935,0.16554421029763197,0.17202157598499063,0.15084904352574674,-1.2934469319075106,-1.1132019042968295,0.9310089595732051,1.2934469319075106,1.1132019042968295,0.5876708581502044,1.2934469319075106,1.1132019042968295,26.0,26.0,25.937047356504486,26.0,46.0,46.0,46.19892670849056,46.0,1.0,1.0,1.0103979732736128,1.0,1024.1527644557507,1024.5909514342175,"{""type"":""LineString"",""coordinates"":[[-111.4846057785928,31.798093490474734],[-111.4843444167684,31.79825122773041]]}"
00000000000000000325,AZ669,162.0,21.791072140294936,63291.0,2718.9323187921073,,53738,1,MLC;110222,,23.3996984327,,Berm,-180.0,-90.0,-6.575157842525059,1022.4704278954042,0.0,0.0,0.0,0.0,0.0,0.0,0,2.1405773208114494,0.015317531555849084,00000000000000000325,0,31.800124083212847,-111.4841077266412,108.08322330190616,1020.155029296875,319.5396579373051,0.13343653250773993,0.1534385813148789,0.148821715410189,-3.187198893229151,-2.8596598307291856,1.6176500166471894,3.187198893229151,2.8596598307291856,1.8676332491469338,3.187198893229151,2.8596598307291856,29.0,29.0,26.099214847364934,29.0,43.0,43.0,46.50962069680421,43.0,1.0,1.0,1.0,1.0,1019.2596224607378,1020.7854558771306,"{""type"":""LineString"",""coordinates"":[[-111.48422826171476,31.80011018972841],[-111.48398719153137,31.800137976583724]]}"
00000000000000000327,AZ669,12381.0,1055.5827615377382,12413.0,745.040367436373,,53738,1,MLC;110222,,71.0012447374,,Berm,-66.97624206542969,-90.00000000000006,67.11984879473972,994.8991259486143,0.0,0.0,0.0,0.0,0.0,0.0,0,0.09963521773869248,0.24949348551513667,00000000000000000327,0,31.795851289669464,-111.46927237662916,277.23913825820966,1002.8860141007358,622.7414570010026,0.2034909412284578,0.25877808988764045,0.17086066067654787,-3.46070318155887,-3.6114715878093193,0.8580661976740582,3.46070318155887,3.6114715878093193,1.88451624234195,3.46070318155887,3.6114715878093193,25.0,25.0,24.54181705113928,25.0,50.25470578260132,50.0,50.17592129759008,50.0,1.0,1.0,1.0,1.0,1001.3242398530715,1002.5818138122559,"{""type"":""LineString"",""coordinates"":[[-111.46939974778262,31.796153110021784],[-111.46914500630757,31.795549469190345]]}"
000000000000000001d9,AZ669,548.0,66.85864793678668,581.0,47.96569512003767,Flank,53806,3,TCD,,48.0171231273,,Berm,-119.51852416992189,90.00000000000006,-62.19594254382529,906.5276008939861,1.0,0.4323078089662467,0.046143782038860076,0.7468083006450198,1.0,1.0,1,-0.15723659262361014,-0.13975036244812067,000000000000000001d9,1,31.864495680470487,-111.40606781438079,42642.99425642189,903.5576659605142,557.6521204049823,0.11093045211371028,0.10355852098971369,0.1298069769079272,-1.386995172520301,-1.9195128357261524,0.5491137315292841,1.386995172520301,1.9195128357261524,0.6195753498404125,1.386995172520301,1.9195128357261524,28.0,28.823978664080496,27.16955637857012,28.0,45.0,44.1760213359195,45.88395514798015,45.0,1.0,1.0,1.0,1.0,902.8391141113773,903.3886459090972,"{""type"":""LineString"",""coordinates"":[[-111.40617189826406,31.864298301236296],[-111.4059637300518,31.86469305961991]]}"
000000000000000001da,AZ669,1336940.0,142854.63778759915,1336958.0,93603.4191162566,Flank,53807,30,TCD,,38.4960710918,,Berm,-66.99411773681639,-180.0,-29.64278307930239,894.4850954970346,1.0,0.6405974365234041,0.08378124521572179,0.8015022805921399,0.9896128579329712,1.0,0,-0.1177355050197631,-0.10291231958364777,000000000000000001da,1,31.875553356407597,-111.40233505026653,67.79803733462309,894.4249877929688,38.48858042747442,0.20821153542629406,0.20346618970299712,0.13769342625166928,-1.3715982117895464,-1.180336842256395,0.5054218372640662,1.3715982117895464,1.180336842256395,0.7508919076910084,1.3715982117895464,1.180336842256395,27.0,26.522780717225167,25.25946486449217,27.0,46.0,46.47721928277485,48.303700434452935,46.0,1.0,1.0,1.0,1.0,893.6546861803209,894.1601890311281,"{""type"":""LineString"",""coordinates"":[[-111.40250519255936,31.87545653380081],[-111.40216490761608,31.875650178787804]]}"
000000000000000001dd,AZ669,13046.0,1908.2340353425325,13063.0,1152.3606467053494,Flank,53759,19,TCD,,67.8088232722,,Berm,-113.00851102690339,-180.0,-86.21458687908932,1001.2388832449296,0.4196214940756512,0.0,0.0,0.0,0.03808203386318727,0.21659556271676986,1,-0.4681417153108888,-0.3509074933273136,000000000000000001dd,0,31.86434563780822,-111.49781834797547,202.31259773288562,1002.7796048940338,52.85552133038927,0.21795164233576642,0.13947603453408752,0.13912058570981417,-2.515100397054084,-2.3219918841589333,-0.825579617246793,2.515100397054084,2.3219918841589333,1.3391205718765302,2.515100397054084,2.3219918841589333,21.0,21.0,20.228997243679235,21.0,54.0,54.0,53.91980109525443,54.0,2.0,1.0064173083975065,1.0017760139480192,2.0,1000.9292698365399,1002.011882720455,"{""type"":""LineString"",""coordinates"":[[-111.49778571921199,31.86404882735546],[-111.49782822718424,31.864147183830376],[-111.49784560589167,31.864451641027177],[-111.49774689332924,31.864635638224648]]}"
000000000000000001e1,AZ669,96061.0,7104.956764691953,96072.0,5419.821651195878,Flank,53806,3,TCD,,70.1439994989,,Berm,130.34392093845884,130.34402448545598,-56.31378359686204,913.0647069085222,1.0,0.3228559411735113,0.03739199386800549,0.4771478965091088,0.7634976224518949,0.9321943713642493,0,-0.23485433401088254,-0.6980822035332285,000000000000000001e1,0,31.855461926131298,-111.3965651252945,16.306787078744385,913.1659375262515,73.61958477007833,0.12772925764192142,0.1595152499130233,0.11670943363126224,-2.1318389394926953,-2.59674007883757,1.1589097334924268,2.1318389394926953,2.59674007883757,1.769600502083222,2.1318389394926953,2.59674007883757,27.797308952906672,27.158512382431617,25.606222533840974,27.466666666666676,50.0,50.005781344378285,50.52968186188537,50.0,1.0,1.0,1.0,1.0,912.1284590740593,913.0974855797313,"{""type"":""LineString"",""coordinates"":[[-111.39672939127799,31.855178854535232],[-111.39654201781309,31.85553322818291],[-111.39636444709039,31.855726350545996]]}"
000000000000000001e3,AZ669,2848.0,293.38402683156914,3052.0,232.37203972498088,Flank,53907,9,TCD,,59.0292214538,,Berm,-130.3462174150094,-158.5744915008545,86.23448339343658,,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.2611191493090865,0.1320195261000383,000000000000000001e3,0,31.848166874493966,-111.53012612843555,42646.69664995265,1080.885009765625,156.71818553028018,0.20998162890385794,0.19255319148936173,0.16773454486230926,-5.68167550223211,-5.335470253399876,2.9936930338540906,5.68167550223211,5.335470253399876,1.6796276170104343,5.68167550223211,5.335470253399876,23.0,23.0,23.604598630500682,23.0,53.0,53.0,52.52761910360486,53.0,2.0,2.0,2.0386107064953167,2.0,1078.8042851274479,1081.0079406738282,"{""type"":""LineString"",""coordinates"":[[-111.53013807353207,31.847903645420402],[-111.53010749181959,31.84806051384145],[-111.53011376276123,31.848239620243945],[-111.53017254891238,31.848427464400746]]}"
000000000000000001e4,AZ669,605928.0,3741.1705343511458,605965.0,18477.652377159146,Flank,53806,3,TCD,,171.00435922,,Berm,74.1908874511719,-49.654163348820674,-48.221444039373075,,1.0,0.17986902167659638,0.017577375321582888,0.3830075124570823,0.8989898191406491,1.0,0,-0.18575361057574072,0.6440974677790631,000000000000000001e4,0,31.84986804184202,-111.3958489623075,42646.31246840808,917.5186232820563,174.60935140519973,0.13707539702262506,0.15472410961719663,0.12453780005824686,-1.6893559361050166,-2.1541758880816246,0.10297646022100555,1.6893559361050166,2.1541758880816246,-0.8040533004998452,1.6893559361050166,2.1541758880816246,25.0,25.079333877308795,25.820528405565053,25.0,51.0,50.92066612269119,49.89961313148307,51.0,1.0,1.0,1.0,1.0,916.7464089284482,917.4518422702436,"{""type"":""LineString"",""coordinates"":[[-111.39641552464101,31.849268413426056],[-111.39582532398232,31.849892742032594],[-111.3954752747508,31.850238663775137],[-111.39532419319626,31.850489920994786]]}"
000000000000000001e6,AZ669,30224.0,3674.943708752103,30235.0,2304.4030677662918,Flank,53793,27,TCD,,81.7109311403,,Berm,-180.0,-89.99999999999999,60.906512063834406,1007.2338266762955,0.0,0.0,0.0,0.0,0.0,0.0,0,0.26431514317832505,-0.15763083589181143,000000000000000001e6,0,31.812418756427626,-111.47596944485635,147.06763115109533,1005.1371025237602,280.73904611918533,0.08892045454545457,0.18697083725305738,0.13140390296936585,-3.1031959631568498,-2.716230353057597,1.279180229307523,3.1031959631568498,2.716230353057597,1.3441317218422455,3.1031959631568498,2.716230353057597,23.0,23.0,22.775790841424953,23.0,53.0,53.0,51.90743482483423,53.0,1.0,1.0,1.0,1.0,1003.6957459091916,1005.0233002788373,"{""type"":""LineString"",""coordinates"":[[-111.47615471058289,31.812751700952923],[-111.47578418046548,31.812085811633974]]}"
000000000000000001e7,AZ669,5630.0,674.0631730078966,6517.0,476.1703906517382,Flank,53865,60,TCD,,76.947672427,,Berm,-49.64515686035156,-113.01848602294922,-60.418060535768056,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1328705453475374,-0.004105832958179851,000000000000000001e7,0,31.81988331792397,-111.36845299782388,42653.09966641145,967.791015625,65.08343843198423,0.2568954457985888,0.16459016393442621,0.1122004085822626,-1.9315555482110085,-2.8216835205905113,0.7934437139781872,1.9315555482110085,2.8216835205905113,0.8260289819785764,1.9315555482110085,2.8216835205905113,22.0,22.0,22.462077901482935,22.0,55.0,55.0,54.284155195228564,55.0,1.0,1.0,1.0,1.0,967.0075742780388,967.7460219376962,"{""type"":""LineString"",""coordinates"":[[-111.36857956183464,31.81956201628001],[-111.36852798461315,31.819781606143817],[-111.36849699547979,31.819902612066997],[-111.3682357991946,31.820167592343466]]}"
000000000000000001ec,AZ669,62043.0,4164.31528211636,62077.0,2883.005027226562,Flank,53738,1,TCD,,182.920811466,,Berm,-130.36155292214622,-149.5320472717285,7.184806772422116,1022.297795591266,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47017106281218646,0.04172468121869719,000000000000000001ec,0,31.797867506333564,-111.48622079584497,166.38702787253533,1026.6314455157512,484.4805071898392,0.15009858440137666,0.15931566455696206,0.1498945942809757,-3.7048610885808553,-3.5878737983385345,2.3691297504478825,3.7048610885808553,3.5878737983385345,1.831647872592915,3.7048610885808553,3.5878737983385345,26.0,26.0,26.259065711507834,26.0,45.09525481932411,45.03851106168794,45.72645377170238,45.04419989175536,1.0,1.0,1.1266109897712167,1.0,1026.0154273089279,1027.4763379675942,"{""type"":""LineString"",""coordinates"":[[-111.48700607242796,31.797842499932845],[-111.48685520626984,31.798071473393172],[-111.4853164956955,31.79762951191747]]}"
000000000000000001ed,AZ669,60673.0,3828.066763786242,60687.0,2965.11006875017,Flank,53793,27,TCD,,109.684331896,,Berm,-113.02250210058833,-89.99999999999999,59.11376467871703,1020.7115272315774,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7123301744869376,-0.0856480786633894,000000000000000001ed,0,31.80174080656797,-111.48655798404992,160.94624814714817,1022.3236783065461,96.10384787994467,0.15990673462748067,0.23275054636278486,0.1488052404953976,-2.8647904844307277,-2.79231240300453,1.3529998667189602,2.8647904844307277,2.79231240300453,0.5074861705628564,2.8647904844307277,2.79231240300453,26.0,26.0,26.237453750341256,26.0,46.0,46.0,47.60091251871173,46.0,1.0,1.0,1.2101405613037461,1.0,1020.9456945243091,1021.9918331849815,"{""type"":""LineString"",""coordinates"":[[-111.48676664141674,31.802182946899997],[-111.48675507383624,31.801976986612708],[-111.48625348834072,31.80132506294656]]}"
000000000000000001ef,AZ669,8168.0,780.5213327915479,8665.0,507.0629773305858,Flank,53793,27,TCD,,89.7604389145,,Berm,-130.35955199139067,-30.470062255859347,-89.18054233708538,1019.7783064891566,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.20264494774464206,-0.2257868151927964,000000000000000001ef,0,31.804688407586536,-111.48388283994038,191.3815631519915,1017.3834008247042,120.01771668939523,0.10304174747371643,0.17846797553910523,0.1342736532702969,-2.4554559360851727,-2.745019776306208,1.432214821522469,2.4554559360851727,2.745019776306208,1.2278208627761462,2.4554559360851727,2.745019776306208,27.54877130535971,28.0,26.28502296927381,28.0,45.22561434732013,45.0,46.80868693796226,45.0,1.0,1.0,1.0394010251922974,1.0,1015.8198036093354,1016.8164022235298,"{""type"":""LineString"",""coordinates"":[[-111.4838881977843,31.80428531407082],[-111.48389495890426,31.80457638165769],[-111.48387006953757,31.804831742675013],[-111.48387666727645,31.805091462354593]]}"
000000000000000001f0,AZ669,5493.0,518.0765531646184,5512.0,459.9883119569715,Flank,53793,27,TCD,,67.5879169101,,Berm,-130.3596569243099,-60.4655861455621,-53.03169401914076,1019.6573451418527,0.0,0.0,0.0,0.0,0.0,0.0,1,0.19459362468183275,0.05057453376765259,000000000000000001f0,0,31.804523167890753,-111.48610767218291,119.37005094971941,1019.6550292968751,157.29413183171013,0.10280851855296197,0.15782813064963241,0.15468826389309967,-2.4461341868194495,-2.305865266132912,1.3565149097255849,2.4461341868194495,2.305865266132912,1.4261809552436944,2.4461341868194495,2.305865266132912,27.003388319215347,27.0,26.24614426411683,27.0,45.99661168078467,46.0,48.369878809060786,46.0,1.0,1.0,1.4174142149175073,1.0,1018.4614118439832,1020.097909856714,"{""type"":""LineString"",""coordinates"":[[-111.48630036119613,31.804267165566042],[-111.48591498210185,31.804779169925215]]}"
000000000000000001f1,AZ669,1990.0,307.15740740740733,2018.0,180.52857496996626,Flank,53793,27,TCD,,51.7915257968,,Berm,-180.0,-89.9999999999999,-64.51073871044643,1019.656640213823,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.20633300329349,-0.11678252673226848,000000000000000001f1,0,31.80342934252921,-111.48698293562667,110.17121681183066,1021.327704163991,75.05970983975106,0.1330498177399757,0.14548022598870056,0.15187009982083519,-1.9503471750681456,-2.31506300167797,-0.536087070683872,1.9503471750681456,2.31506300167797,1.1706192469197656,1.9503471750681456,2.31506300167797,26.341562394318565,26.918733092876458,26.137147253286372,26.67232704402515,46.0,46.47046889089268,48.23611145179448,46.0,1.0,1.0,1.3583159584787436,1.0,1020.5071269646344,1021.604940359933,"{""type"":""LineString"",""coordinates"":[[-111.48708667386751,31.80321174528281],[-111.48687919689722,31.803646939691486]]}"
000000000000000001f4,AZ669,357.0,62.98240788126919,387.0,50.52099109594741,Flank,53793,27,TCD,,40.0254096842,,Berm,-90.00000000000003,-130.358020302017,-82.79368758960779,1014.5262715068616,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.20814908143639688,-0.12355438662623464,000000000000000001f4,0,31.809547812633586,-111.48612611792072,165.38125712274098,1020.3489990234374,661.8740351244168,0.10336329370832122,0.131534030296565,0.14313368583473216,-3.9081330452057728,-3.6465683989807185,1.6975704324768988,3.9081330452057728,3.6465683989807185,1.3669791731746272,3.9081330452057728,3.6465683989807185,26.0,26.0,25.922348207876695,26.0,50.10867709815077,50.727518497438815,50.05189214774599,50.19296874999999,1.0,1.0,1.432890405132505,1.0,1019.1442332548254,1020.7687738591975,"{""type"":""LineString"",""coordinates"":[[-111.48614877877745,31.809368591927612],[-111.48610345697605,31.809727033335555]]}"
000000000000000001f5,AZ669,1198.0,147.28789742925596,19214.0,860.9881499192516,Flank,53793,27,TCD,,38.9778934473,,Berm,5.684341886080802E-14,-89.99999999999999,-61.725776563692634,1032.43207004568,0.0,0.0,0.0,0.0,0.0,0.0,1,0.47087579737159135,-0.0540350293866993,000000000000000001f5,0,31.80988991271239,-111.49140780822616,226.8202357364475,1029.4129638671875,547.3498735116353,0.12647952236304597,0.1293400062558649,0.1435295296294257,-3.548666817801404,-2.792426885560417,1.6468664681572893,3.548666817801404,2.792426885560417,1.2375094366408728,3.548666817801404,2.792426885560417,27.08669590643274,27.0,26.119874054593662,27.0,50.8266081871345,49.04262151510727,50.02909412519741,51.0,1.0,1.0,1.527238664536896,1.0,1028.0742997579414,1029.6758927055027,"{""type"":""LineString"",""coordinates"":[[-111.49149992187579,31.80973318057276],[-111.49141667791312,31.80985889583755],[-111.49132854504907,31.810051805199915]]}"
000000000000000001f7,AZ669,797.0,54.09986196963333,809.0,63.38409829852593,Flank,53793,27,TCD,,45.7616671578,,Berm,-105.81562805175778,-105.81571197509764,58.75917082523413,1046.6826362953368,0.0,0.0,0.0,0.0,0.0,0.0,0,0.231740480141341,0.3655637585983827,000000000000000001f7,0,31.810034140609638,-111.49817758774876,105.12284612978391,1043.6090087890625,113.9976760399963,0.15384615384615388,0.15602440264361966,0.1454993309019863,-4.484811589914216,-4.855560629198294,2.138465482614341,4.484811589914216,4.855560629198294,1.7892120733264012,4.484811589914216,4.855560629198294,28.0,28.003797949107483,27.716216984771805,28.0,47.7748797163839,48.996202050892514,48.193289433436156,49.0,1.3874398581919476,2.0,1.5400394422745567,2.0,1042.0075677268862,1043.8243172356024,"{""type"":""LineString"",""coordinates"":[[-111.49828870267788,31.81021731803664],[-111.49806647326032,31.80985096308612]]}"
000000000000000001f8,AZ669,371.0,52.271115037032004,483.0,37.994268411376666,Flank,53793,27,TCD,,34.6261442776,,Berm,-49.642181396484375,-180.0,55.82154570042888,1046.660777977413,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5149992953879156,0.6928062074519872,000000000000000001f8,0,31.810076541951297,-111.4970686325604,87.75630579677197,1040.9859619140625,204.780596275817,0.16113720395722997,0.1860888565185725,0.14368814886369238,-4.84521484375,-4.707642502511817,1.882042727663702,4.84521484375,4.707642502511817,2.1303526417174603,4.84521484375,4.707642502511817,28.0,28.0,27.5973903871464,28.0,47.0,47.0,48.233498095495946,47.0,1.0,1.0,1.4699782610443815,1.0,1039.520311143663,1041.3870705997242,"{""type"":""LineString"",""coordinates"":[[-111.49716113858416,31.81021277036318],[-111.49697612680949,31.80994031347251]]}"
000000000000000001f9,AZ669,2630.0,214.1036947065137,2673.0,168.22087206779196,Flank,53793,27,TCD,,149.711731957,,Berm,-130.35758275566408,-90.0,40.91360199575945,1043.656744860332,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.3629921156657103,-0.2839012498232498,000000000000000001f9,0,31.810824481934457,-111.50006158114249,192.1793124709918,1046.7535647083243,90.6551484149856,0.14505566470203016,0.1818894836862583,0.15322296658239767,-4.296778649104681,-4.494526601559187,2.1548531362490544,4.296778649104681,4.494526601559187,1.5496644825752053,4.296778649104681,4.494526601559187,28.0,28.0,27.058105616394105,28.0,48.686286303488565,48.22544892172866,49.12692316434528,48.48060046189381,2.0,2.0,1.694778828781978,2.0,1045.274057304635,1046.914122275604,"{""type"":""LineString"",""coordinates"":[[-111.4995530995361,31.810310885771244],[-111.50026508191822,31.811051495468185],[-111.50041796356096,31.81119868001956],[-111.50063851461621,31.8112515529253]]}"
000000000000000001fa,AZ669,1807.0,156.84746870443922,1969.0,145.49237511265042,Flank,53793,27,TCD,,63.4653630669,,Berm,-49.64039609553072,-90.0,-79.25780340666869,1032.3857993305592,0.0,0.0,0.0,0.0,0.0,0.0,1,0.12883459787022014,-0.24358657155212526,000000000000000001fa,0,31.8044036281562,-111.4924617275272,168.4638577060241,1031.8272374306957,20.582898257621395,0.20571923743500864,0.1824849007765315,0.15086407854486789,-5.515200860659888,-4.37093659572065,1.8084945424906587,5.515200860659888,4.37093659572065,1.7893523398902287,5.515200860659888,4.37093659572065,29.0,29.0,26.783579967705126,29.0,47.0,47.0,48.342200600168,47.0,2.0,2.0,1.2908830383237953,2.0,1030.7258663867838,1032.2141268659382,"{""type"":""LineString"",""coordinates"":[[-111.4924171359132,31.804687009293293],[-111.49243194139342,31.804512296154357],[-111.49252426546103,31.80412232203598]]}"
000000000000000001fb,AZ669,265.0,32.25803622104121,333.0,22.851509916135768,Flank,53793,27,TCD,,60.6162541073,,Berm,-66.97885131835935,-66.97885131835938,68.21769997712741,1031.960373834195,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.11234906544354678,0.3681117882323326,000000000000000001fb,0,31.807567759111475,-111.49211514095737,133.83720963503507,1032.4173550664934,305.98151808131917,0.1665621079046424,0.16268498942917545,0.1450473978895137,-4.492276880296458,-4.122469726069653,1.626876444067117,4.492276880296458,4.122469726069653,2.0296223958333335,4.492276880296458,4.122469726069653,27.85076380728554,28.0,27.315639664589582,28.0,48.24197023110066,47.411776231997635,48.4996529453314,47.57290533188248,1.1480611045828435,1.5882237680023512,1.331797376021932,1.4270946681175194,1031.0822422357253,1032.6993637846376,"{""type"":""LineString"",""coordinates"":[[-111.49221877846539,31.807827102920506],[-111.49201150403121,31.80730841521848]]}"
000000000000000001fd,AZ669,6373.0,255.6412467532468,6428.0,351.75954426259136,Flank,53793,27,TCD,,60.2695258343,,Berm,-105.81680297851562,-130.3600891805121,73.00446021561527,1000.3435197560457,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5643548573722936,-0.08753310709360332,000000000000000001fd,0,31.802843929681643,-111.46996845553664,259.5301896551934,999.1829833984375,211.21072031091228,0.10129081976688184,0.11720099827222111,0.11772388218049211,-3.1429861124529452,-2.9845030208152252,1.668256251766517,3.1429861124529452,2.9845030208152252,1.0953008312088741,3.1429861124529452,2.9845030208152252,27.0,27.0,26.146511923418995,27.0,44.0,44.0,45.82510493621174,44.0,1.0,1.0,1.0,1.0,997.8037958132002,999.2151071648849,"{""type"":""LineString"",""coordinates"":[[-111.4700484398399,31.80310561864134],[-111.46988847168645,31.80258224067193]]}"
000000000000000001ff,AZ669,8779.0,395.3757540377505,8801.0,452.2582935066593,Flank,53793,27,TCD,,123.657867252,,Berm,-90.0,-90.00000000000004,-85.72630539831141,1019.5990459247178,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1371373540116927,-0.034315123725948166,000000000000000001ff,0,31.80644724327185,-111.48241274624719,204.5258804254661,1014.3501753332692,275.6827991333819,0.09709987867731709,0.14738067520372528,0.10307997521404906,-3.35827938172622,-3.1880489201805062,1.1994543894879446,3.35827938172622,3.1880489201805062,0.9188385192197757,3.35827938172622,3.1880489201805062,26.0,26.0,25.71847113869334,26.0,46.0,46.0,46.982300463986185,46.0,1.0,1.0,1.0,1.0,1012.9333601888021,1014.5030588549237,"{""type"":""LineString"",""coordinates"":[[-111.48245442318488,31.805889529839728],[-111.4823710688063,31.807004956690403]]}"
00000000000000000200,AZ669,1834.0,208.06315587407215,1851.0,127.93914996718998,Flank,53793,27,TCD,,126.049808964,,Berm,-74.18383026123044,-49.64110020580324,-79.55061292765916,1006.0338552223063,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.16438278220779404,-0.05321499343350575,00000000000000000200,0,31.806762502396527,-111.47177058094988,42656.07650912951,1000.707544280562,218.79639243685853,0.10135406998543109,0.14973652691704753,0.1342937565217977,-2.470673986304405,-2.580102298714394,0.9796740887486521,2.470673986304405,2.580102298714394,0.6584132929128828,2.470673986304405,2.580102298714394,26.0,26.0,25.101936547606854,26.0,46.0,46.0,46.74337992968544,46.0,1.0,1.0,1.0,1.0,999.3009777894416,1000.4605010526265,"{""type"":""LineString"",""coordinates"":[[-111.47182093413672,31.80620704464158],[-111.47187476323532,31.806480025101695],[-111.47161679145155,31.807313956095797]]}"
00000000000000000201,AZ669,826.0,92.91026818515797,915.0,66.79715261203921,Flank,53793,27,TCD,,73.8049182493,,Berm,-130.35897825354812,-180.0,34.444050209743516,1000.707544280562,0.0,0.0,0.0,0.0,0.0,0.0,0,0.12085173134589258,-0.0689002818342236,00000000000000000201,0,31.806116628343958,-111.47565919057543,42656.22204500419,1006.3369750976564,127.03392038461129,0.10795168595873177,0.1298688193743693,0.11619725126109329,-2.2226072338871745,-2.244265352540822,1.1283753010080015,2.2226072338871745,2.244265352540822,0.5261767352069077,2.2226072338871745,2.244265352540822,25.001800769419656,25.0,24.735258135551746,25.0,47.99459769174099,48.0,48.13833304373831,48.0,1.0,1.0,1.0,1.0,1004.9028925979482,1005.8709895014923,"{""type"":""LineString"",""coordinates"":[[-111.47535395813074,31.805907285617092],[-111.47596442440337,31.806325970342492]]}"
00000000000000000202,AZ669,21712.0,1701.163100436682,21730.0,1252.1093273270396,Flank,53793,27,TCD,,79.9293885127,,Berm,-49.64208984375003,-49.64201354980469,-86.13723166628058,1014.4029389314717,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1896228031055807,0.34759194336193233,00000000000000000202,0,31.81015543782268,-111.48238219637393,227.99259341958833,1014.2999877929688,534.0689773726514,0.11976166832174774,0.12437684403296366,0.1410433116062671,-3.3294348035883563,-3.239095877971579,1.3185519025821197,3.3294348035883563,3.239095877971579,1.3776955897359737,3.3294348035883563,3.239095877971579,23.0,23.0,24.264745053718617,23.0,52.0,52.0,51.69933080411372,52.0,1.0,1.0,1.1538927785932356,1.0,1013.0272912277694,1014.417304441274,"{""type"":""LineString"",""coordinates"":[[-111.48240654410677,31.809794837996364],[-111.48235784845102,31.81051603764437]]}"
00000000000000000203,AZ669,22256.0,1998.3197505879775,22332.0,1580.0098527703883,Flank,53793,27,TCD,,54.4246529294,,Berm,-49.641978891592885,-113.02058989952367,-41.47327848378311,1014.1576395130978,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8857038515762229,-0.1227631787981629,00000000000000000203,0,31.809837475386697,-111.48001271756297,244.1287140297627,1010.3307821060409,561.4857372806149,0.1137161743441438,0.0984323733138899,0.11960234250579899,-2.8811595706088156,-2.350566071349249,0.9762893638122706,2.8811595706088156,2.350566071349249,0.9072564735051476,2.8811595706088156,2.350566071349249,23.869424343881626,23.0,24.165014036548666,23.0,50.826439140295925,53.0,50.35758144269788,53.0,1.0,1.0,1.0403076632047403,1.0,1009.4451653076366,1010.738603287738,"{""type"":""LineString"",""coordinates"":[[-111.48021370615163,31.809659822244065],[-111.4798117282012,31.810015128213525]]}"
00000000000000000208,AZ669,47894.0,1912.2392164622092,47909.0,1680.7570141517206,Flank,53738,1,TCD,,178.026904086,,Berm,-130.36347070102647,-113.02469936568916,59.465172314378435,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21113270971837478,0.48899599645524,00000000000000000208,0,31.79187935349202,-111.48760728020167,42659.44021143007,1037.7451511360487,119.67224594399399,0.15567410281280308,0.16400588173511182,0.1528588727921299,-4.364892551865751,-4.438963524152655,2.526997415831905,4.364892551865751,4.438963524152655,1.4473029628303873,4.364892551865751,4.438963524152655,28.020134228187906,29.0,26.437659678686813,28.08485586682907,46.48993288590603,46.0,46.631362039376505,46.457572066585456,1.0,1.0,1.3628049532548892,1.0,1036.453453346535,1038.2265161332577,"{""type"":""LineString"",""coordinates"":[[-111.48818393918998,31.792481866206597],[-111.48736208893108,31.791741605873735],[-111.48726667720693,31.791544922921958],[-111.48727624742598,31.79137023001125],[-111.48745385835905,31.79124415593127]]}"
